time,pv,irradiance,temp
20120427:1710,104.16,164.77,12.19
20120427:1810,27.62,47.22,11.65
20120427:1910,0.0,0.0,10.25
20120427:2010,0.0,0.0,8.86
20120427:2110,0.0,0.0,7.46
20120427:2210,0.0,0.0,7.37
20120427:2310,0.0,0.0,7.28
20120428:0010,0.0,0.0,7.2
20120428:0110,0.0,0.0,7.32
20120428:0210,0.0,0.0,7.44
20120428:0310,0.0,0.0,7.56
20120428:0410,0.0,0.0,7.73
20120428:0510,0.0,3.31,7.9
20120428:0610,4.37,14.36,8.06
20120428:0710,47.58,70.91,8.33
20120428:0810,128.28,163.43,8.6
20120428:0910,115.3,149.0,8.86
20120428:1010,163.77,203.75,9.07
20120428:1110,142.15,179.51,9.28
20120428:1210,109.49,142.71,9.48
20120428:1310,96.34,127.46,8.98
20120428:1410,73.78,101.43,8.47
20120428:1510,49.24,72.7,7.96
20120428:1610,44.05,66.42,7.52
20120428:1710,18.08,34.11,7.09
20120428:1810,4.74,14.91,6.65
20120428:1910,0.0,0.0,6.2
20120428:2010,0.0,0.0,5.74
20120428:2110,0.0,0.0,5.29
20120428:2210,0.0,0.0,5.35
20120428:2310,0.0,0.0,5.41
20120429:0010,0.0,0.0,5.48
20120429:0110,0.0,0.0,5.53
20120429:0210,0.0,0.0,5.59
20120429:0310,0.0,0.0,5.64
20120429:0410,0.0,0.0,6.11
20120429:0510,1.13,8.28,6.58
20120429:0610,8.4,20.64,7.05
20120429:0710,13.38,27.82,7.77
20120429:0810,23.46,41.29,8.5
20120429:0910,64.3,90.65,9.22
20120429:1010,42.77,65.52,10.09
20120429:1110,71.42,99.63,10.96
20120429:1210,87.34,118.48,11.83
20120429:1310,555.38,654.28,11.76
20120429:1410,124.31,160.67,11.68
20120429:1510,150.15,189.87,11.6
20120429:1610,118.87,154.42,11.33
20120429:1710,110.17,153.42,11.05
20120429:1810,23.26,41.42,10.78
20120429:1910,0.0,0.0,10.34
20120429:2010,0.0,0.0,9.89
20120429:2110,0.0,0.0,9.45
20120429:2210,0.0,0.0,9.33
20120429:2310,0.0,0.0,9.22
20120430:0010,0.0,0.0,9.1
20120430:0110,0.0,0.0,8.8
20120430:0210,0.0,0.0,8.49
20120430:0310,0.0,0.0,8.19
20120430:0410,0.0,0.0,8.31
20120430:0510,8.37,20.71,8.42
20120430:0610,106.21,162.44,8.53
20120430:0710,340.25,413.8,9.6
20120430:0810,550.31,647.08,10.66
20120430:0910,710.98,842.38,11.72
20120430:1010,850.71,1026.6,12.63
20120430:1110,611.03,732.58,13.54
20120430:1210,791.42,965.88,14.44
20120430:1310,449.51,540.96,14.83
20120430:1410,532.05,639.55,15.22
20120430:1510,440.47,531.31,15.61
20120430:1610,218.52,275.2,15.25
20120430:1710,111.53,162.33,14.88
20120430:1810,31.12,52.19,14.52
20120430:1910,0.0,0.0,13.76
20120430:2010,0.0,0.0,13.01
20120430:2110,0.0,0.0,12.25
20120430:2210,0.0,0.0,11.84
20120430:2310,0.0,0.0,11.43
20120501:0010,0.0,0.0,11.02
20120501:0110,0.0,0.0,10.95
20120501:0210,0.0,0.0,10.88
20120501:0310,0.0,0.0,10.81
20120501:0410,0.0,0.0,10.75
20120501:0510,0.72,7.46,10.7
20120501:0610,4.83,15.26,10.65
20120501:0710,19.05,35.9,10.78
20120501:0810,45.46,69.11,10.9
20120501:0910,83.42,113.99,11.03
20120501:1010,89.49,121.17,11.3
20120501:1110,230.96,284.2,11.57
20120501:1210,242.2,297.64,11.83
20120501:1310,276.36,338.15,12.85
20120501:1410,297.52,363.53,13.86
20120501:1510,455.0,552.53,14.88
20120501:1610,285.41,360.26,14.45
20120501:1710,110.47,161.43,14.03
20120501:1810,33.83,55.51,13.61
20120501:1910,0.0,0.0,11.82
20120501:2010,0.0,0.0,10.04
20120501:2110,0.0,0.0,8.25
20120501:2210,0.0,0.0,7.8
20120501:2310,0.0,0.0,7.35
20120502:0010,0.0,0.0,6.9
20120502:0110,0.0,0.0,6.99
20120502:0210,0.0,0.0,7.08
20120502:0310,0.0,0.0,7.17
20120502:0410,0.0,0.0,7.69
20120502:0510,0.0,3.31,8.21
20120502:0610,22.69,40.39,8.73
20120502:0710,73.82,102.32,9.94
20120502:0810,74.13,103.22,11.16
20120502:0910,67.58,96.04,12.37
20120502:1010,102.55,137.33,13.27
20120502:1110,58.04,85.27,14.16
20120502:1210,108.69,145.41,15.05
20120502:1310,91.88,125.66,14.97
20120502:1410,149.8,192.98,14.88
20120502:1510,60.89,88.86,14.79
20120502:1610,45.52,70.01,13.99
20120502:1710,14.88,30.52,13.2
20120502:1810,1.45,9.11,12.4
20120502:1910,0.0,0.0,11.44
20120502:2010,0.0,0.0,10.49
20120502:2110,0.0,0.0,9.53
20120502:2210,0.0,0.0,9.17
20120502:2310,0.0,0.0,8.82
20120503:0010,0.0,0.0,8.46
20120503:0110,0.0,0.0,8.1
20120503:0210,0.0,0.0,7.74
20120503:0310,0.0,0.0,7.39
20120503:0410,0.0,0.0,7.4
20120503:0510,0.4,6.63,7.41
20120503:0610,5.48,16.16,7.42
20120503:0710,14.0,28.72,7.87
20120503:0810,59.73,85.27,8.31
20120503:0910,56.55,81.68,8.76
20120503:1010,39.13,61.03,9.3
20120503:1110,49.43,73.6,9.84
20120503:1210,64.43,91.55,10.38
20120503:1310,41.85,64.63,10.3
20120503:1410,45.56,69.11,10.21
20120503:1510,41.86,64.63,10.12
20120503:1610,41.16,63.73,10.01
20120503:1710,41.94,64.63,9.91
20120503:1810,18.93,35.62,9.8
20120503:1910,0.0,0.0,9.35
20120503:2010,0.0,0.0,8.91
20120503:2110,0.0,0.0,8.46
20120503:2210,0.0,0.0,8.3
20120503:2310,0.0,0.0,8.14
20120504:0010,0.0,0.0,7.97
20120504:0110,0.0,0.0,7.6
20120504:0210,0.0,0.0,7.23
20120504:0310,0.0,0.0,6.86
20120504:0410,0.0,0.0,6.98
20120504:0510,0.08,5.8,7.1
20120504:0610,28.52,47.57,7.22
20120504:0710,66.68,93.35,7.92
20120504:0810,52.7,77.19,8.62
20120504:0910,80.13,109.5,9.32
20120504:1010,134.73,172.33,9.81
20120504:1110,50.03,74.5,10.3
20120504:1210,47.68,71.81,10.79
20120504:1310,41.72,64.63,10.96
20120504:1410,40.22,62.83,11.13
20120504:1510,34.38,55.65,11.3
20120504:1610,63.56,90.65,10.81
20120504:1710,46.33,70.01,10.33
20120504:1810,21.44,38.94,9.85
20120504:1910,0.0,0.0,9.24
20120504:2010,0.0,0.0,8.62
20120504:2110,0.0,0.0,8.01
20120504:2210,0.0,0.0,7.64
20120504:2310,0.0,0.0,7.28
20120505:0010,0.0,0.0,6.91
20120505:0110,0.0,0.0,6.68
20120505:0210,0.0,0.0,6.44
20120505:0310,0.0,0.0,6.21
20120505:0410,0.0,0.0,6.02
20120505:0510,0.0,4.14,5.84
20120505:0610,26.64,44.88,5.66
20120505:0710,14.82,29.62,5.9
20120505:0810,35.32,55.65,6.14
20120505:0910,87.12,115.79,6.38
20120505:1010,86.19,114.89,6.65
20120505:1110,89.21,118.48,6.92
20120505:1210,110.51,142.71,7.19
20120505:1310,263.55,314.97,7.8
20120505:1410,192.97,236.17,8.4
20120505:1510,173.4,214.64,9.0
20120505:1610,230.41,281.8,8.58
20120505:1710,98.02,131.34,8.17
20120505:1810,38.29,59.65,7.75
20120505:1910,0.0,0.0,7.13
20120505:2010,0.0,0.0,6.5
20120505:2110,0.0,0.0,5.88
20120505:2210,0.0,0.0,5.73
20120505:2310,0.0,0.0,5.58
20120506:0010,0.0,0.0,5.43
20120506:0110,0.0,0.0,5.42
20120506:0210,0.0,0.0,5.41
20120506:0310,0.0,0.0,5.4
20120506:0410,0.0,0.0,5.45
20120506:0510,0.41,6.63,5.5
20120506:0610,28.8,47.57,5.56
20120506:0710,34.56,54.75,6.19
20120506:0810,126.32,160.17,6.81
20120506:0910,135.17,170.54,7.44
20120506:1010,89.6,119.38,7.74
20120506:1110,87.08,116.68,8.04
20120506:1210,178.08,219.91,8.34
20120506:1310,102.51,134.64,8.56
20120506:1410,80.42,109.5,8.77
20120506:1510,77.19,105.91,8.98
20120506:1610,46.63,70.01,8.78
20120506:1710,31.91,52.06,8.59
20120506:1810,13.55,28.17,8.39
20120506:1910,0.0,0.0,7.47
20120506:2010,0.0,0.0,6.56
20120506:2110,0.0,0.0,5.64
20120506:2210,0.0,0.0,5.29
20120506:2310,0.0,0.0,4.95
20120507:0010,0.0,0.0,4.6
20120507:0110,0.0,0.0,4.21
20120507:0210,0.0,0.0,3.81
20120507:0310,0.0,0.0,3.42
20120507:0410,0.0,0.0,4.18
20120507:0510,0.41,6.63,4.95
20120507:0610,106.05,149.36,5.72
20120507:0710,326.45,394.32,7.15
20120507:0810,251.51,301.6,8.57
20120507:0910,60.08,86.17,10.0
20120507:1010,231.93,282.35,10.68
20120507:1110,93.62,125.66,11.35
20120507:1210,85.56,116.68,12.02
20120507:1310,83.19,113.99,12.16
20120507:1410,63.2,90.65,12.3
20120507:1510,487.32,580.65,12.44
20120507:1610,181.41,227.78,12.29
20120507:1710,118.76,165.59,12.15
20120507:1810,16.28,32.31,12.0
20120507:1910,0.0,0.0,11.18
20120507:2010,0.0,0.0,10.36
20120507:2110,0.0,0.0,9.54
20120507:2210,0.0,0.0,9.65
20120507:2310,0.0,0.0,9.76
20120508:0010,0.0,0.0,9.87
20120508:0110,0.0,0.0,10.0
20120508:0210,0.0,0.0,10.14
20120508:0310,0.0,0.0,10.27
20120508:0410,0.0,0.0,10.33
20120508:0510,7.73,19.88,10.4
20120508:0610,47.48,71.67,10.47
20120508:0710,129.25,167.39,11.38
20120508:0810,259.16,316.9,12.3
20120508:0910,138.11,178.62,13.21
20120508:1010,77.78,108.61,13.62
20120508:1110,95.94,130.15,14.02
20120508:1210,43.9,68.22,14.42
20120508:1310,661.52,813.4,14.52
20120508:1410,301.03,368.08,14.62
20120508:1510,313.57,381.96,14.72
20120508:1610,306.21,385.6,14.48
20120508:1710,106.49,172.74,14.23
20120508:1810,43.12,67.1,13.99
20120508:1910,0.0,0.83,12.67
20120508:2010,0.0,0.0,11.36
20120508:2110,0.0,0.0,10.04
20120508:2210,0.0,0.0,9.86
20120508:2310,0.0,0.0,9.69
20120509:0010,0.0,0.0,9.51
20120509:0110,0.0,0.0,9.64
20120509:0210,0.0,0.0,9.76
20120509:0310,0.0,0.0,9.89
20120509:0410,0.0,0.0,10.21
20120509:0510,15.17,30.65,10.54
20120509:0610,16.36,32.31,10.87
20120509:0710,40.17,62.83,11.23
20120509:0810,40.13,62.83,11.6
20120509:0910,131.42,169.64,11.96
20120509:1010,202.59,250.98,12.41
20120509:1110,137.6,176.82,12.85
20120509:1210,69.83,98.73,13.29
20120509:1310,97.39,131.05,13.75
20120509:1410,63.47,91.55,14.2
20120509:1510,100.84,135.53,14.65
20120509:1610,121.0,158.7,14.19
20120509:1710,27.65,47.57,13.73
20120509:1810,13.21,28.17,13.27
20120509:1910,0.0,1.66,12.97
20120509:2010,0.0,0.0,12.68
20120509:2110,0.0,0.0,12.38
20120509:2210,0.0,0.0,12.7
20120509:2310,0.0,0.0,13.02
20120510:0010,0.0,0.0,13.33
20120510:0110,0.0,0.0,13.38
20120510:0210,0.0,0.0,13.43
20120510:0310,0.0,0.0,13.48
20120510:0410,0.0,0.0,13.46
20120510:0510,0.05,5.8,13.45
20120510:0610,42.05,65.52,13.44
20120510:0710,69.72,98.73,13.67
20120510:0810,145.32,186.05,13.9
20120510:0910,179.95,225.76,14.13
20120510:1010,136.62,176.82,14.75
20120510:1110,229.58,284.24,15.37
20120510:1210,179.24,227.09,15.98
20120510:1310,60.76,88.86,15.57
20120510:1410,91.23,124.76,15.15
20120510:1510,64.71,93.35,14.74
20120510:1610,51.41,77.19,14.28
20120510:1710,17.44,34.11,13.83
20120510:1810,22.33,40.59,13.38
20120510:1910,0.0,1.66,13.12
20120510:2010,0.0,0.0,12.87
20120510:2110,0.0,0.0,12.61
20120510:2210,0.0,0.0,12.34
20120510:2310,0.0,0.0,12.07
20120511:0010,0.0,0.0,11.8
20120511:0110,0.0,0.0,11.51
20120511:0210,0.0,0.0,11.23
20120511:0310,0.0,0.0,10.94
20120511:0410,0.0,0.0,10.73
20120511:0510,16.41,32.31,10.52
20120511:0610,121.24,184.93,10.32
20120511:0710,245.08,299.87,10.86
20120511:0810,320.31,381.37,11.39
20120511:0910,313.87,375.0,11.93
20120511:1010,318.66,382.36,12.52
20120511:1110,502.53,598.41,13.11
20120511:1210,378.65,454.97,13.69
20120511:1310,572.58,685.85,14.04
20120511:1410,423.01,507.51,14.38
20120511:1510,386.67,466.14,14.73
20120511:1610,227.65,284.18,14.0
20120511:1710,114.4,155.26,13.27
20120511:1810,42.12,65.45,12.54
20120511:1910,3.18,12.43,11.44
20120511:2010,0.0,0.0,10.33
20120511:2110,0.0,0.0,9.23
20120511:2210,0.0,0.0,8.63
20120511:2310,0.0,0.0,8.03
20120512:0010,0.0,0.0,7.43
20120512:0110,0.0,0.0,6.79
20120512:0210,0.0,0.0,6.16
20120512:0310,0.0,0.0,5.52
20120512:0410,0.0,0.0,5.68
20120512:0510,19.33,35.62,5.84
20120512:0610,124.27,185.58,6.0
20120512:0710,338.3,407.69,7.44
20120512:0810,516.33,605.33,8.89
20120512:0910,504.17,593.56,10.33
20120512:1010,657.61,784.92,11.17
20120512:1110,733.02,887.82,12.0
20120512:1210,744.06,909.46,12.83
20120512:1310,598.17,725.23,13.18
20120512:1410,462.66,559.55,13.52
20120512:1510,362.36,441.26,13.87
20120512:1610,229.44,288.02,13.47
20120512:1710,122.91,177.23,13.06
20120512:1810,27.45,47.22,12.66
20120512:1910,3.63,13.26,11.53
20120512:2010,0.0,0.0,10.41
20120512:2110,0.0,0.0,9.28
20120512:2210,0.0,0.0,8.53
20120512:2310,0.0,0.0,7.79
20120513:0010,0.0,0.0,7.04
20120513:0110,0.0,0.0,6.26
20120513:0210,0.0,0.0,5.47
20120513:0310,0.0,0.0,4.69
20120513:0410,0.0,0.0,5.05
20120513:0510,20.62,37.28,5.41
20120513:0610,124.25,183.86,5.78
20120513:0710,332.22,406.45,8.03
20120513:0810,525.19,631.87,10.28
20120513:0910,572.07,695.39,12.53
20120513:1010,527.9,639.78,12.92
20120513:1110,589.69,716.51,13.31
20120513:1210,709.41,867.75,13.7
20120513:1310,477.35,575.52,13.87
20120513:1410,445.05,535.49,14.03
20120513:1510,300.79,366.15,14.2
20120513:1610,225.37,281.11,13.59
20120513:1710,122.19,180.03,12.99
20120513:1810,36.1,57.99,12.38
20120513:1910,4.61,14.91,11.04
20120513:2010,0.0,0.0,9.69
20120513:2110,0.0,0.0,8.35
20120513:2210,0.0,0.0,7.86
20120513:2310,0.0,0.0,7.38
20120514:0010,0.0,0.0,6.89
20120514:0110,0.0,0.0,6.49
20120514:0210,0.0,0.0,6.08
20120514:0310,0.0,0.0,5.68
20120514:0410,0.0,0.0,6.19
20120514:0510,24.4,42.25,6.71
20120514:0610,124.52,182.09,7.23
20120514:0710,257.99,312.15,8.17
20120514:0810,154.7,193.51,9.11
20120514:0910,145.54,184.0,10.05
20120514:1010,98.0,130.15,10.33
20120514:1110,93.96,125.66,10.61
20120514:1210,103.25,136.43,10.89
20120514:1310,187.71,232.47,10.95
20120514:1410,80.57,110.4,11.0
20120514:1510,122.08,157.97,11.05
20120514:1610,117.49,152.5,10.61
20120514:1710,60.81,87.06,10.18
20120514:1810,17.09,33.14,9.75
20120514:1910,5.68,16.57,9.04
20120514:2010,0.0,0.0,8.33
20120514:2110,0.0,0.0,7.62
20120514:2210,0.0,0.0,7.08
20120514:2310,0.0,0.0,6.55
20120515:0010,0.0,0.0,6.01
20120515:0110,0.0,0.0,5.83
20120515:0210,0.0,0.0,5.65
20120515:0310,0.0,0.0,5.47
20120515:0410,0.0,0.0,5.64
20120515:0510,21.26,38.11,5.81
20120515:0610,16.14,31.42,5.99
20120515:0710,26.5,44.88,6.63
20120515:0810,121.11,154.38,7.28
20120515:0910,185.51,226.55,7.92
20120515:1010,314.11,371.17,8.6
20120515:1110,319.98,379.34,9.28
20120515:1210,641.16,755.98,9.95
20120515:1310,77.87,106.81,10.1
20120515:1410,351.73,415.98,10.24
20120515:1510,493.5,578.7,10.39
20120515:1610,59.37,85.27,9.97
20120515:1710,15.18,30.52,9.56
20120515:1810,33.99,54.68,9.14
20120515:1910,0.0,2.49,8.12
20120515:2010,0.0,0.0,7.1
20120515:2110,0.0,0.0,6.08
20120515:2210,0.0,0.0,5.62
20120515:2310,0.0,0.0,5.17
20120516:0010,0.0,0.0,4.71
20120516:0110,0.0,0.0,4.22
20120516:0210,0.0,0.0,3.73
20120516:0310,0.0,0.0,3.25
20120516:0410,0.0,0.0,3.63
20120516:0510,22.09,38.94,4.02
20120516:0610,129.31,191.14,4.41
20120516:0710,344.37,413.61,6.25
20120516:0810,483.8,567.51,8.08
20120516:0910,552.08,652.62,9.92
20120516:1010,663.51,793.61,10.63
20120516:1110,461.56,550.76,11.34
20120516:1210,606.07,728.91,12.04
20120516:1310,286.84,348.35,12.09
20120516:1410,377.36,454.08,12.13
20120516:1510,99.99,133.74,12.18
20120516:1610,269.71,335.1,11.95
20120516:1710,114.85,154.16,11.73
20120516:1810,26.98,46.39,11.5
20120516:1910,2.75,11.6,10.35
20120516:2010,0.0,0.0,9.19
20120516:2110,0.0,0.0,8.04
20120516:2210,0.0,0.0,7.18
20120516:2310,0.0,0.0,6.33
20120517:0010,0.0,0.0,5.47
20120517:0110,0.0,0.0,5.38
20120517:0210,0.0,0.0,5.28
20120517:0310,0.0,0.0,5.19
20120517:0410,0.0,0.0,6.03
20120517:0510,4.73,14.91,6.87
20120517:0610,32.06,52.06,7.72
20120517:0710,84.95,114.89,9.08
20120517:0810,155.44,196.13,10.45
20120517:0910,170.12,214.03,11.81
20120517:1010,287.27,349.3,12.18
20120517:1110,322.3,390.89,12.55
20120517:1210,262.66,322.02,12.92
20120517:1310,205.92,256.52,13.17
20120517:1410,337.3,409.19,13.41
20120517:1510,353.16,428.39,13.66
20120517:1610,164.01,208.66,13.22
20120517:1710,73.05,102.71,12.79
20120517:1810,7.11,19.05,12.35
20120517:1910,0.0,3.31,11.73
20120517:2010,0.0,0.0,11.11
20120517:2110,0.0,0.0,10.49
20120517:2210,0.0,0.0,10.46
20120517:2310,0.0,0.0,10.43
20120518:0010,0.0,0.0,10.39
20120518:0110,0.0,0.0,9.92
20120518:0210,0.0,0.0,9.44
20120518:0310,0.0,0.0,8.97
20120518:0410,0.0,0.0,9.27
20120518:0510,25.33,43.91,9.57
20120518:0610,124.85,179.64,9.88
20120518:0710,115.3,150.57,11.11
20120518:0810,130.01,168.16,12.33
20120518:0910,224.21,277.49,13.56
20120518:1010,217.32,270.57,14.02
20120518:1110,479.64,583.91,14.47
20120518:1210,96.36,131.05,14.92
20120518:1310,67.61,96.94,14.75
20120518:1410,58.69,86.17,14.57
20120518:1510,83.74,115.79,14.39
20120518:1610,86.93,119.38,14.03
20120518:1710,47.05,71.81,13.68
20120518:1810,10.9,24.85,13.33
20120518:1910,0.0,3.31,12.55
20120518:2010,0.0,0.0,11.78
20120518:2110,0.0,0.0,11.0
20120518:2210,0.0,0.0,10.8
20120518:2310,0.0,0.0,10.6
20120519:0010,0.0,0.0,10.39
20120519:0110,0.0,0.0,10.41
20120519:0210,0.0,0.0,10.44
20120519:0310,0.0,0.0,10.46
20120519:0410,0.0,0.0,10.47
20120519:0510,5.12,15.74,10.49
20120519:0610,70.04,98.79,10.51
20120519:0710,172.39,216.57,10.99
20120519:0810,338.32,406.49,11.47
20120519:0910,329.83,397.82,11.95
20120519:1010,76.64,106.81,12.6
20120519:1110,101.58,136.43,13.25
20120519:1210,343.98,424.3,13.9
20120519:1310,299.02,370.03,14.16
20120519:1410,209.43,263.7,14.41
20120519:1510,179.6,228.76,14.66
20120519:1610,95.74,130.15,14.33
20120519:1710,15.45,31.42,14.0
20120519:1810,4.53,14.91,13.67
20120519:1910,5.55,16.57,12.81
20120519:2010,0.0,0.0,11.95
20120519:2110,0.0,0.0,11.09
20120519:2210,0.0,0.0,10.8
20120519:2310,0.0,0.0,10.51
20120520:0010,0.0,0.0,10.21
20120520:0110,0.0,0.0,9.62
20120520:0210,0.0,0.0,9.03
20120520:0310,0.0,0.0,8.44
20120520:0410,0.0,0.0,8.28
20120520:0510,3.25,12.43,8.13
20120520:0610,52.23,76.29,7.98
20120520:0710,112.54,145.87,8.74
20120520:0810,69.46,96.94,9.5
20120520:0910,111.38,145.41,10.26
20120520:1010,79.57,109.5,11.48
20120520:1110,117.89,154.38,12.69
20120520:1210,189.57,237.86,13.9
20120520:1310,173.85,219.91,14.12
20120520:1410,178.59,225.54,14.33
20120520:1510,165.33,210.39,14.55
20120520:1610,87.72,120.27,14.2
20120520:1710,30.42,51.16,13.86
20120520:1810,24.19,43.08,13.51
20120520:1910,0.05,5.8,12.54
20120520:2010,0.0,0.0,11.56
20120520:2110,0.0,0.0,10.59
20120520:2210,0.0,0.0,10.15
20120520:2310,0.0,0.0,9.72
20120521:0010,0.0,0.0,9.28
20120521:0110,0.0,0.0,9.04
20120521:0210,0.0,0.0,8.8
20120521:0310,0.0,0.0,8.56
20120521:0410,0.0,0.0,8.75
20120521:0510,2.33,10.77,8.95
20120521:0610,16.54,32.31,9.15
20120521:0710,88.65,119.38,10.24
20120521:0810,121.86,157.97,11.33
20120521:0910,211.4,260.82,12.42
20120521:1010,265.72,324.86,13.78
20120521:1110,403.38,487.8,15.14
20120521:1210,390.33,475.15,16.49
20120521:1310,425.37,517.89,17.02
20120521:1410,465.75,567.15,17.54
20120521:1510,435.31,532.55,18.07
20120521:1610,266.03,336.68,17.9
20120521:1710,86.87,121.39,17.73
20120521:1810,50.43,77.05,17.56
20120521:1910,10.16,24.02,16.39
20120521:2010,0.0,0.0,15.23
20120521:2110,0.0,0.0,14.06
20120521:2210,0.0,0.0,13.5
20120521:2310,0.0,0.0,12.94
20120522:0010,0.0,0.0,12.38
20120522:0110,0.0,0.0,11.87
20120522:0210,0.0,0.0,11.36
20120522:0310,0.0,0.0,10.86
20120522:0410,0.0,0.0,11.16
20120522:0510,17.54,33.97,11.46
20120522:0610,50.5,75.4,11.76
20120522:0710,120.21,157.81,13.57
20120522:0810,171.22,217.95,15.39
20120522:0910,639.42,783.57,17.2
20120522:1010,762.29,953.55,18.69
20120522:1110,806.65,1024.86,20.18
20120522:1210,802.73,1028.64,21.67
20120522:1310,740.54,943.61,22.28
20120522:1410,625.61,790.04,22.88
20120522:1510,484.78,611.62,23.48
20120522:1610,297.11,388.81,22.99
20120522:1710,114.25,186.96,22.5
20120522:1810,45.95,72.9,22.01
20120522:1910,11.03,25.68,20.23
20120522:2010,0.0,0.0,18.45
20120522:2110,0.0,0.0,16.67
20120522:2210,0.0,0.0,15.97
20120522:2310,0.0,0.0,15.27
20120523:0010,0.0,0.0,14.57
20120523:0110,0.0,0.0,14.13
20120523:0210,0.0,0.0,13.68
20120523:0310,0.0,0.0,13.24
20120523:0410,0.0,0.0,13.49
20120523:0510,31.19,52.19,13.74
20120523:0610,97.39,135.48,13.99
20120523:0710,188.58,240.78,15.6
20120523:0810,432.93,535.32,17.22
20120523:0910,639.96,808.13,18.83
20120523:1010,730.23,942.54,20.06
20120523:1110,704.59,915.92,21.29
20120523:1210,704.06,922.51,22.51
20120523:1310,649.92,846.95,23.01
20120523:1410,535.6,690.49,23.5
20120523:1510,467.91,602.96,24.0
20120523:1610,295.41,392.08,23.51
20120523:1710,124.35,191.33,23.02
20120523:1810,54.9,84.5,22.53
20120523:1910,8.82,22.37,20.9
20120523:2010,0.0,0.0,19.28
20120523:2110,0.0,0.0,17.65
20120523:2210,0.0,0.0,17.03
20120523:2310,0.0,0.0,16.42
20120524:0010,0.0,0.0,15.8
20120524:0110,0.0,0.0,15.46
20120524:0210,0.0,0.0,15.11
20120524:0310,0.0,0.0,14.77
20120524:0410,0.0,0.0,15.19
20120524:0510,30.24,51.36,15.62
20120524:0610,66.08,96.22,16.05
20120524:0710,122.88,164.18,17.32
20120524:0810,251.0,317.57,18.58
20120524:0910,606.44,773.1,19.85
20120524:1010,716.39,935.88,20.96
20120524:1110,761.27,1011.43,22.06
20120524:1210,763.28,1022.05,23.16
20120524:1310,714.62,943.61,23.44
20120524:1410,625.39,811.25,23.71
20120524:1510,486.73,624.6,23.98
20120524:1610,299.72,396.22,23.54
20120524:1710,121.24,191.5,23.1
20120524:1810,50.36,78.7,22.66
20120524:1910,12.08,27.34,21.06
20120524:2010,0.0,0.0,19.46
20120524:2110,0.0,0.0,17.86
20120524:2210,0.0,0.0,17.28
20120524:2310,0.0,0.0,16.69
20120525:0010,0.0,0.0,16.11
20120525:0110,0.0,0.0,15.74
20120525:0210,0.0,0.0,15.38
20120525:0310,0.0,0.0,15.01
20120525:0410,0.0,0.0,15.5
20120525:0510,32.16,53.85,15.99
20120525:0610,126.34,187.62,16.48
20120525:0710,327.75,414.11,18.08
20120525:0810,518.69,638.14,19.69
20120525:0910,669.24,831.54,21.29
20120525:1010,765.69,963.93,22.05
20120525:1110,809.78,1028.75,22.8
20120525:1210,806.25,1027.25,23.55
20120525:1310,754.68,953.39,23.51
20120525:1410,659.36,824.11,23.47
20120525:1510,512.02,638.3,23.43
20120525:1610,317.6,413.65,22.62
20120525:1710,110.97,187.35,21.81
20120525:1810,37.78,62.13,21.0
20120525:1910,12.17,27.34,19.91
20120525:2010,0.0,0.0,18.83
20120525:2110,0.0,0.0,17.74
20120525:2210,0.0,0.0,17.42
20120525:2310,0.0,0.0,17.1
20120526:0010,0.0,0.0,16.78
20120526:0110,0.0,0.0,16.32
20120526:0210,0.0,0.0,15.86
20120526:0310,0.0,0.0,15.4
20120526:0410,0.0,0.0,15.55
20120526:0510,28.35,48.88,15.71
20120526:0610,128.17,196.42,15.87
20120526:0710,332.52,418.13,17.3
20120526:0810,524.82,641.81,18.74
20120526:0910,673.64,831.6,20.17
20120526:1010,770.14,962.83,20.98
20120526:1110,814.76,1027.67,21.79
20120526:1210,465.57,575.35,22.6
20120526:1310,757.43,953.52,22.82
20120526:1410,659.84,824.32,23.04
20120526:1510,514.13,641.99,23.26
20120526:1610,317.99,415.06,22.58
20120526:1710,112.88,188.86,21.91
20120526:1810,40.29,65.45,21.24
20120526:1910,13.29,29.0,19.98
20120526:2010,0.0,0.0,18.71
20120526:2110,0.0,0.0,17.45
20120526:2210,0.0,0.0,17.13
20120526:2310,0.0,0.0,16.81
20120527:0010,0.0,0.0,16.48
20120527:0110,0.0,0.0,15.7
20120527:0210,0.0,0.0,14.91
20120527:0310,0.0,0.0,14.13
20120527:0410,0.0,0.0,14.46
20120527:0510,24.64,43.91,14.79
20120527:0610,128.62,196.82,15.12
20120527:0710,328.34,413.89,16.75
20120527:0810,514.23,633.98,18.37
20120527:0910,663.42,830.57,20.0
20120527:1010,752.07,956.58,20.82
20120527:1110,794.0,1021.32,21.64
20120527:1210,790.0,1020.11,22.45
20120527:1310,736.32,943.11,22.62
20120527:1410,644.6,816.3,22.78
20120527:1510,503.21,634.16,22.94
20120527:1610,315.38,413.37,22.34
20120527:1710,115.31,190.85,21.75
20120527:1810,37.69,62.13,21.15
20120527:1910,12.19,27.34,19.36
20120527:2010,0.0,0.0,17.56
20120527:2110,0.0,0.0,15.77
20120527:2210,0.0,0.0,15.14
20120527:2310,0.0,0.0,14.52
20120528:0010,0.0,0.0,13.89
20120528:0110,0.0,0.0,13.01
20120528:0210,0.0,0.0,12.13
20120528:0310,0.0,0.0,11.25
20120528:0410,0.0,0.0,11.84
20120528:0510,30.05,50.54,12.44
20120528:0610,128.84,192.92,13.04
20120528:0710,316.42,404.19,15.31
