time,irradiance,temp,wind
20131007:1810,0.0,17.47,1.43
20131007:1910,0.0,16.94,1.32
20131007:2010,0.0,16.41,1.21
20131007:2110,0.0,15.87,1.1
20131007:2210,0.0,15.51,0.98
20131007:2310,0.0,15.14,0.86
20131008:0010,0.0,14.77,0.74
20131008:0110,0.0,14.41,0.76
20131008:0210,0.0,14.06,0.77
20131008:0310,0.0,13.7,0.79
20131008:0410,0.0,13.59,0.74
20131008:0510,0.0,13.48,0.69
20131008:0610,17.31,13.38,0.65
20131008:0710,79.2,14.47,0.79
20131008:0810,143.51,15.56,0.92
20131008:0910,146.53,16.65,1.06
20131008:1010,109.66,17.62,1.31
20131008:1110,121.64,18.6,1.56
20131008:1210,90.31,19.58,1.81
20131008:1310,94.0,19.64,1.81
20131008:1410,76.49,19.71,1.81
20131008:1510,126.58,19.77,1.81
20131008:1610,44.15,18.91,1.66
20131008:1710,0.0,18.04,1.51
20131008:1810,0.0,17.18,1.37
20131008:1910,0.0,16.64,1.37
20131008:2010,0.0,16.1,1.37
20131008:2110,0.0,15.56,1.37
20131008:2210,0.0,15.29,1.35
20131008:2310,0.0,15.01,1.34
20131009:0010,0.0,14.73,1.32
20131009:0110,0.0,14.44,1.3
20131009:0210,0.0,14.14,1.27
20131009:0310,0.0,13.85,1.24
20131009:0410,0.0,13.92,1.23
20131009:0510,0.0,14.0,1.21
20131009:0610,10.39,14.08,1.2
20131009:0710,52.53,14.73,1.34
20131009:0810,74.65,15.38,1.49
20131009:0910,56.21,16.04,1.63
20131009:1010,88.47,16.7,1.74
20131009:1110,83.86,17.36,1.86
20131009:1210,87.55,18.02,1.97
20131009:1310,109.66,18.18,1.97
20131009:1410,69.12,18.33,1.97
20131009:1510,110.27,18.49,1.97
20131009:1610,42.42,17.7,1.81
20131009:1710,0.0,16.9,1.64
20131009:1810,0.0,16.11,1.48
20131009:1910,0.0,15.67,1.46
20131009:2010,0.0,15.24,1.44
20131009:2110,0.0,14.8,1.42
20131009:2210,0.0,14.59,1.28
20131009:2310,0.0,14.37,1.14
20131010:0010,0.0,14.16,1.01
20131010:0110,0.0,13.78,0.96
20131010:0210,0.0,13.39,0.91
20131010:0310,0.0,13.01,0.86
20131010:0410,0.0,12.74,0.87
20131010:0510,0.0,12.47,0.88
20131010:0610,18.18,12.2,0.9
20131010:0710,44.23,12.84,0.93
20131010:0810,98.61,13.48,0.97
20131010:0910,83.86,14.13,1.01
20131010:1010,101.37,14.1,1.56
20131010:1110,69.12,14.08,2.12
20131010:1210,50.68,14.06,2.68
20131010:1310,45.16,13.24,2.58
20131010:1410,38.7,12.41,2.48
20131010:1510,64.51,11.59,2.39
20131010:1610,47.61,10.63,2.3
20131010:1710,0.0,9.67,2.21
20131010:1810,0.0,8.71,2.12
20131010:1910,0.0,8.36,1.85
20131010:2010,0.0,8.01,1.58
20131010:2110,0.0,7.66,1.31
20131010:2210,0.0,7.59,1.42
20131010:2310,0.0,7.51,1.53
20131011:0010,0.0,7.44,1.64
20131011:0110,0.0,7.49,1.59
20131011:0210,0.0,7.55,1.54
20131011:0310,0.0,7.6,1.49
20131011:0410,0.0,7.49,1.53
20131011:0510,0.0,7.39,1.56
20131011:0610,12.12,7.29,1.6
20131011:0710,72.98,7.74,1.62
20131011:0810,545.94,8.2,1.65
20131011:0910,216.09,8.66,1.67
20131011:1010,787.28,9.39,1.81
20131011:1110,237.66,10.12,1.94
20131011:1210,107.82,10.86,2.08
20131011:1310,239.12,10.99,1.94
20131011:1410,64.51,11.13,1.81
20131011:1510,84.72,11.26,1.67
20131011:1610,43.28,10.63,1.45
20131011:1710,0.0,10.0,1.23
20131011:1810,0.0,9.37,1.01
20131011:1910,0.0,9.08,0.78
20131011:2010,0.0,8.8,0.55
20131011:2110,0.0,8.51,0.32
20131011:2210,0.0,8.19,0.41
20131011:2310,0.0,7.86,0.5
20131012:0010,0.0,7.54,0.59
20131012:0110,0.0,6.75,0.61
20131012:0210,0.0,5.97,0.62
20131012:0310,0.0,5.18,0.63
20131012:0410,0.0,4.88,0.74
20131012:0510,0.0,4.59,0.85
20131012:0610,13.85,4.3,0.95
20131012:0710,337.87,5.97,1.11
20131012:0810,475.76,7.65,1.26
20131012:0910,454.95,9.33,1.42
20131012:1010,326.19,10.5,1.92
20131012:1110,164.04,11.67,2.42
20131012:1210,55.29,12.85,2.92
20131012:1310,48.84,12.21,2.55
20131012:1410,34.1,11.58,2.18
20131012:1510,70.04,10.94,1.81
20131012:1610,26.83,10.65,1.9
20131012:1710,0.0,10.35,2.0
20131012:1810,0.0,10.06,2.1
20131012:1910,0.0,10.24,1.83
20131012:2010,0.0,10.43,1.57
20131012:2110,0.0,10.61,1.31
20131012:2210,0.0,10.82,1.28
20131012:2310,0.0,11.02,1.26
20131013:0010,0.0,11.22,1.23
20131013:0110,0.0,10.59,1.08
20131013:0210,0.0,9.96,0.92
20131013:0310,0.0,9.33,0.77
20131013:0410,0.0,9.18,0.86
20131013:0510,0.0,9.03,0.95
20131013:0610,3.46,8.88,1.03
20131013:0710,267.69,10.4,1.14
20131013:0810,148.6,11.92,1.26
20131013:0910,445.09,13.45,1.37
20131013:1010,198.25,14.55,1.63
20131013:1110,770.47,15.65,1.9
20131013:1210,365.3,16.75,2.17
20131013:1310,525.36,17.37,1.93
20131013:1410,305.7,17.98,1.69
20131013:1510,164.26,18.6,1.45
20131013:1610,35.49,17.7,1.54
20131013:1710,0.0,16.79,1.64
20131013:1810,0.0,15.89,1.74
20131013:1910,0.0,15.63,1.86
20131013:2010,0.0,15.37,1.99
20131013:2110,0.0,15.11,2.11
20131013:2210,0.0,14.89,1.93
20131013:2310,0.0,14.66,1.75
20131014:0010,0.0,14.43,1.57
20131014:0110,0.0,14.31,1.46
20131014:0210,0.0,14.19,1.35
20131014:0310,0.0,14.07,1.24
20131014:0410,0.0,13.94,1.33
20131014:0510,0.0,13.82,1.43
20131014:0610,12.12,13.7,1.52
20131014:0710,78.65,14.15,1.32
20131014:0810,372.98,14.61,1.12
20131014:0910,190.95,15.07,0.92
20131014:1010,70.96,15.66,1.26
20131014:1110,50.68,16.25,1.6
20131014:1210,327.09,16.85,1.94
20131014:1310,313.32,17.06,1.72
20131014:1410,332.52,17.28,1.49
20131014:1510,196.59,17.49,1.27
20131014:1610,34.63,16.65,1.42
20131014:1710,0.0,15.81,1.56
20131014:1810,0.0,14.97,1.71
20131014:1910,0.0,14.7,1.64
20131014:2010,0.0,14.43,1.57
20131014:2110,0.0,14.15,1.5
20131014:2210,0.0,14.1,1.66
20131014:2310,0.0,14.04,1.83
20131015:0010,0.0,13.99,1.99
20131015:0110,0.0,14.12,1.96
20131015:0210,0.0,14.25,1.93
20131015:0310,0.0,14.38,1.9
20131015:0410,0.0,14.33,1.79
20131015:0510,0.0,14.28,1.67
20131015:0610,4.33,14.24,1.56
20131015:0710,32.25,14.66,1.36
20131015:0810,33.18,15.09,1.16
20131015:0910,85.7,15.52,0.97
20131015:1010,140.07,15.62,1.08
20131015:1110,75.57,15.72,1.2
20131015:1210,67.27,15.82,1.31
20131015:1310,46.08,15.79,1.19
20131015:1410,50.68,15.75,1.06
20131015:1510,55.29,15.72,0.94
20131015:1610,30.3,15.51,1.03
20131015:1710,0.0,15.29,1.13
20131015:1810,0.0,15.08,1.23
20131015:1910,0.0,15.05,1.21
20131015:2010,0.0,15.03,1.19
20131015:2110,0.0,15.0,1.17
20131015:2210,0.0,14.97,1.03
20131015:2310,0.0,14.94,0.9
20131016:0010,0.0,14.91,0.76
20131016:0110,0.0,14.83,0.8
20131016:0210,0.0,14.74,0.85
20131016:0310,0.0,14.66,0.9
20131016:0410,0.0,14.7,0.99
20131016:0510,0.0,14.74,1.09
20131016:0610,0.0,14.79,1.19
20131016:0710,237.79,15.08,1.4
20131016:0810,105.37,15.37,1.61
20131016:0910,241.78,15.67,1.82
20131016:1010,244.92,16.47,2.0
20131016:1110,351.47,17.28,2.18
20131016:1210,246.58,18.09,2.36
20131016:1310,236.68,18.44,2.06
20131016:1410,204.26,18.79,1.77
20131016:1510,47.92,19.14,1.48
20131016:1610,33.76,18.47,1.19
20131016:1710,0.0,17.79,0.91
20131016:1810,0.0,17.12,0.62
20131016:1910,0.0,16.71,0.65
20131016:2010,0.0,16.31,0.68
20131016:2110,0.0,15.9,0.7
20131016:2210,0.0,15.88,0.89
20131016:2310,0.0,15.86,1.07
20131017:0010,0.0,15.84,1.26
20131017:0110,0.0,15.55,1.47
20131017:0210,0.0,15.27,1.68
20131017:0310,0.0,14.98,1.89
20131017:0410,0.0,14.6,1.87
20131017:0510,0.0,14.22,1.85
20131017:0610,0.0,13.85,1.83
20131017:0710,153.04,14.31,1.88
20131017:0810,255.84,14.77,1.93
20131017:0910,579.18,15.24,1.97
20131017:1010,701.87,16.28,2.1
20131017:1110,740.39,17.33,2.23
20131017:1210,472.03,18.38,2.36
20131017:1310,596.44,18.62,2.29
20131017:1410,412.21,18.87,2.22
20131017:1510,388.59,19.11,2.15
20131017:1610,32.03,17.69,2.1
20131017:1710,0.0,16.27,2.04
20131017:1810,0.0,14.85,1.99
20131017:1910,0.0,14.03,1.73
20131017:2010,0.0,13.21,1.48
20131017:2110,0.0,12.38,1.23
20131017:2210,0.0,11.82,0.98
20131017:2310,0.0,11.26,0.73
20131018:0010,0.0,10.7,0.48
20131018:0110,0.0,10.3,0.65
20131018:0210,0.0,9.9,0.82
20131018:0310,0.0,9.5,0.99
20131018:0410,0.0,9.11,1.08
20131018:0510,0.0,8.72,1.16
20131018:0610,0.0,8.33,1.24
20131018:0710,357.97,11.1,1.17
20131018:0810,479.41,13.87,1.1
20131018:0910,827.94,16.65,1.03
20131018:1010,875.07,18.52,1.0
20131018:1110,637.82,20.39,0.97
20131018:1210,826.16,22.26,0.94
20131018:1310,525.87,21.75,0.96
20131018:1410,211.2,21.24,0.97
20131018:1510,268.26,20.73,0.99
20131018:1610,31.16,19.48,0.99
20131018:1710,0.0,18.23,0.98
20131018:1810,0.0,16.98,0.98
20131018:1910,0.0,16.64,1.29
20131018:2010,0.0,16.3,1.6
20131018:2110,0.0,15.96,1.92
20131018:2210,0.0,15.99,2.02
20131018:2310,0.0,16.02,2.12
20131019:0010,0.0,16.05,2.22
20131019:0110,0.0,16.02,2.19
20131019:0210,0.0,15.98,2.16
20131019:0310,0.0,15.95,2.12
20131019:0410,0.0,15.83,2.27
20131019:0510,0.0,15.72,2.42
20131019:0610,0.0,15.61,2.57
20131019:0710,335.03,16.57,2.46
20131019:0810,604.99,17.53,2.36
20131019:0910,737.06,18.49,2.26
20131019:1010,902.72,19.36,2.63
20131019:1110,961.67,20.24,2.99
20131019:1210,352.24,21.12,3.35
20131019:1310,439.82,20.93,3.04
20131019:1410,147.96,20.75,2.73
20131019:1510,113.84,20.56,2.41
20131019:1610,21.64,19.96,2.36
20131019:1710,0.0,19.35,2.31
20131019:1810,0.0,18.75,2.26
20131019:1910,0.0,18.51,2.23
20131019:2010,0.0,18.28,2.21
20131019:2110,0.0,18.04,2.18
20131019:2210,0.0,17.97,2.37
20131019:2310,0.0,17.89,2.57
20131020:0010,0.0,17.82,2.76
20131020:0110,0.0,17.53,2.74
20131020:0210,0.0,17.23,2.71
20131020:0310,0.0,16.94,2.69
20131020:0410,0.0,16.78,2.57
20131020:0510,0.0,16.62,2.45
20131020:0610,0.0,16.46,2.33
20131020:0710,31.33,16.69,2.2
20131020:0810,36.86,16.93,2.06
20131020:0910,36.86,17.17,1.93
20131020:1010,44.23,17.66,1.41
20131020:1110,47.92,18.16,0.88
20131020:1210,46.08,18.66,0.36
20131020:1310,39.63,19.3,0.85
20131020:1410,30.41,19.95,1.34
20131020:1510,22.12,20.59,1.83
20131020:1610,18.18,19.71,1.84
20131020:1710,0.0,18.82,1.84
20131020:1810,0.0,17.93,1.85
20131020:1910,0.0,17.67,1.91
20131020:2010,0.0,17.42,1.98
20131020:2110,0.0,17.16,2.04
20131020:2210,0.0,17.23,1.87
20131020:2310,0.0,17.29,1.69
20131021:0010,0.0,17.35,1.52
20131021:0110,0.0,16.63,1.51
20131021:0210,0.0,15.91,1.5
20131021:0310,0.0,15.19,1.49
20131021:0410,0.0,15.25,1.5
20131021:0510,0.0,15.32,1.51
20131021:0610,0.0,15.39,1.52
20131021:0710,281.33,16.51,1.42
20131021:0810,554.61,17.63,1.32
20131021:0910,658.21,18.76,1.23
20131021:1010,801.09,19.71,1.85
20131021:1110,899.33,20.66,2.47
20131021:1210,876.48,21.62,3.09
20131021:1310,817.71,21.68,2.89
20131021:1410,632.7,21.75,2.69
20131021:1510,308.7,21.81,2.5
20131021:1610,21.64,21.03,2.68
20131021:1710,0.0,20.24,2.86
20131021:1810,0.0,19.45,3.05
20131021:1910,0.0,19.25,2.98
20131021:2010,0.0,19.06,2.92
20131021:2110,0.0,18.86,2.86
20131021:2210,0.0,18.99,2.93
20131021:2310,0.0,19.11,3.01
20131022:0010,0.0,19.23,3.09
20131022:0110,0.0,18.84,3.07
20131022:0210,0.0,18.46,3.05
20131022:0310,0.0,18.07,3.03
20131022:0410,0.0,18.06,3.1
20131022:0510,0.0,18.06,3.17
20131022:0610,0.0,18.06,3.24
20131022:0710,11.98,18.81,3.22
20131022:0810,305.17,19.57,3.2
20131022:0910,480.39,20.33,3.17
20131022:1010,175.43,21.52,3.53
20131022:1110,502.26,22.71,3.88
20131022:1210,841.75,23.9,4.23
20131022:1310,776.54,23.72,4.0
20131022:1410,632.75,23.54,3.77
20131022:1510,197.82,23.36,3.54
20131022:1610,20.78,22.67,3.35
20131022:1710,0.0,21.97,3.15
20131022:1810,0.0,21.28,2.95
20131022:1910,0.0,21.14,2.97
20131022:2010,0.0,21.0,3.0
20131022:2110,0.0,20.86,3.02
20131022:2210,0.0,20.76,3.21
20131022:2310,0.0,20.65,3.4
20131023:0010,0.0,20.54,3.59
20131023:0110,0.0,20.12,3.09
20131023:0210,0.0,19.69,2.6
20131023:0310,0.0,19.27,2.11
20131023:0410,0.0,19.04,2.08
20131023:0510,0.0,18.82,2.06
20131023:0610,0.0,18.6,2.03
20131023:0710,14.74,18.65,2.15
20131023:0810,24.88,18.7,2.27
20131023:0910,82.94,18.75,2.39
20131023:1010,61.74,18.83,2.06
20131023:1110,46.08,18.91,1.74
20131023:1210,63.59,18.99,1.42
20131023:1310,38.7,19.09,1.42
20131023:1410,230.67,19.18,1.42
20131023:1510,39.63,19.28,1.42
20131023:1610,8.66,18.78,1.15
20131023:1710,0.0,18.28,0.88
20131023:1810,0.0,17.78,0.61
20131023:1910,0.0,17.02,0.52
20131023:2010,0.0,16.26,0.44
20131023:2110,0.0,15.49,0.36
20131023:2210,0.0,15.12,0.4
20131023:2310,0.0,14.75,0.45
20131024:0010,0.0,14.38,0.5
20131024:0110,0.0,13.81,0.61
20131024:0210,0.0,13.24,0.73
20131024:0310,0.0,12.67,0.84
20131024:0410,0.0,12.89,0.97
20131024:0510,0.0,13.12,1.1
20131024:0610,0.0,13.35,1.23
20131024:0710,265.25,14.28,1.18
20131024:0810,559.45,15.22,1.13
20131024:0910,732.65,16.16,1.08
20131024:1010,868.48,17.45,1.0
20131024:1110,943.28,18.74,0.92
20131024:1210,887.4,20.03,0.84
20131024:1310,767.55,20.47,0.95
20131024:1410,558.77,20.9,1.05
20131024:1510,342.72,21.34,1.16
20131024:1610,17.31,20.22,1.62
20131024:1710,0.0,19.1,2.08
20131024:1810,0.0,17.98,2.54
20131024:1910,0.0,17.72,2.61
20131024:2010,0.0,17.46,2.69
20131024:2110,0.0,17.2,2.76
20131024:2210,0.0,17.35,2.79
20131024:2310,0.0,17.49,2.82
20131025:0010,0.0,17.64,2.86
20131025:0110,0.0,17.42,2.79
20131025:0210,0.0,17.2,2.72
20131025:0310,0.0,16.98,2.65
20131025:0410,0.0,16.83,2.67
20131025:0510,0.0,16.68,2.69
20131025:0610,0.0,16.54,2.72
20131025:0710,106.85,17.31,2.51
20131025:0810,470.28,18.09,2.3
20131025:0910,782.85,18.87,2.1
20131025:1010,895.53,19.81,2.37
20131025:1110,892.04,20.76,2.64
20131025:1210,890.71,21.71,2.91
20131025:1310,750.11,21.8,2.66
20131025:1410,442.12,21.89,2.4
20131025:1510,211.51,21.98,2.15
20131025:1610,17.31,21.11,2.39
20131025:1710,0.0,20.24,2.62
20131025:1810,0.0,19.37,2.86
20131025:1910,0.0,19.02,2.8
20131025:2010,0.0,18.67,2.75
20131025:2110,0.0,18.31,2.7
20131025:2210,0.0,18.2,2.71
20131025:2310,0.0,18.09,2.72
20131026:0010,0.0,17.98,2.73
20131026:0110,0.0,17.74,2.71
20131026:0210,0.0,17.49,2.69
20131026:0310,0.0,17.25,2.68
20131026:0410,0.0,17.03,2.65
20131026:0510,0.0,16.81,2.62
20131026:0610,0.0,16.6,2.59
20131026:0710,182.24,17.69,2.39
20131026:0810,599.6,18.78,2.19
20131026:0910,725.33,19.88,1.99
20131026:1010,884.71,21.09,2.09
20131026:1110,934.75,22.3,2.2
20131026:1210,886.52,23.52,2.3
20131026:1310,758.61,23.56,2.11
20131026:1410,534.71,23.59,1.91
20131026:1510,337.83,23.63,1.71
20131026:1610,16.45,22.54,2.19
20131026:1710,0.0,21.45,2.67
20131026:1810,0.0,20.36,3.14
20131026:1910,0.0,19.95,3.05
20131026:2010,0.0,19.54,2.96
20131026:2110,0.0,19.12,2.87
20131026:2210,0.0,19.11,3.05
20131026:2310,0.0,19.09,3.23
20131027:0010,0.0,19.07,3.41
20131027:0110,0.0,18.83,3.03
20131027:0210,0.0,18.59,2.65
20131027:0310,0.0,18.35,2.28
20131027:0410,0.0,18.29,2.39
20131027:0510,0.0,18.23,2.5
20131027:0610,0.0,18.17,2.61
20131027:0710,207.39,18.22,2.36
20131027:0810,63.59,18.27,2.11
20131027:0910,34.1,18.33,1.86
20131027:1010,86.63,19.02,2.17
20131027:1110,520.04,19.71,2.47
20131027:1210,133.62,20.41,2.77
20131027:1310,104.13,20.54,2.23
20131027:1410,84.78,20.68,1.69
20131027:1510,216.49,20.81,1.14
20131027:1610,13.85,20.06,0.82
20131027:1710,0.0,19.31,0.49
20131027:1810,0.0,18.56,0.17
20131027:1910,0.0,17.79,0.58
20131027:2010,0.0,17.03,1.0
20131027:2110,0.0,16.26,1.42
20131027:2210,0.0,15.97,1.72
20131027:2310,0.0,15.67,2.03
20131028:0010,0.0,15.37,2.33
20131028:0110,0.0,15.37,2.39
20131028:0210,0.0,15.38,2.44
20131028:0310,0.0,15.38,2.5
20131028:0410,0.0,15.54,2.71
20131028:0510,0.0,15.71,2.92
20131028:0610,0.0,15.88,3.13
20131028:0710,297.91,16.99,2.92
20131028:0810,555.02,18.1,2.72
20131028:0910,731.43,19.21,2.51
20131028:1010,860.9,20.38,2.53
20131028:1110,911.74,21.56,2.56
20131028:1210,863.66,22.74,2.58
20131028:1310,737.16,22.57,2.37
20131028:1410,537.15,22.4,2.17
20131028:1510,319.11,22.23,1.96
20131028:1610,12.98,20.78,1.91
20131028:1710,0.0,19.32,1.87
20131028:1810,0.0,17.87,1.82
20131028:1910,0.0,17.43,1.29
20131028:2010,0.0,16.99,0.76
20131028:2110,0.0,16.55,0.23
20131028:2210,0.0,16.11,0.67
20131028:2310,0.0,15.67,1.11
20131029:0010,0.0,15.23,1.54
20131029:0110,0.0,14.92,1.62
20131029:0210,0.0,14.6,1.69
20131029:0310,0.0,14.29,1.77
20131029:0410,0.0,13.79,1.44
20131029:0510,0.0,13.29,1.11
20131029:0610,0.0,12.8,0.79
20131029:0710,33.18,13.4,0.9
20131029:0810,38.7,14.0,1.02
20131029:0910,96.76,14.6,1.13
20131029:1010,120.72,15.27,1.43
20131029:1110,325.95,15.95,1.74
20131029:1210,220.19,16.63,2.04
20131029:1310,294.25,16.32,2.0
20131029:1410,88.47,16.02,1.97
20131029:1510,28.57,15.71,1.93
20131029:1610,10.39,15.1,1.74
20131029:1710,0.0,14.48,1.54
20131029:1810,0.0,13.87,1.35
20131029:1910,0.0,13.54,1.34
20131029:2010,0.0,13.22,1.33
20131029:2110,0.0,12.89,1.32
20131029:2210,0.0,12.64,1.47
20131029:2310,0.0,12.39,1.61
20131030:0010,0.0,12.14,1.75
20131030:0110,0.0,11.57,1.74
20131030:0210,0.0,11.01,1.72
20131030:0310,0.0,10.44,1.71
20131030:0410,0.0,10.17,1.79
20131030:0510,0.0,9.91,1.87
20131030:0610,0.0,9.65,1.94
20131030:0710,185.09,10.05,2.21
20131030:0810,506.86,10.45,2.48
20131030:0910,439.68,10.86,2.74
20131030:1010,389.32,11.88,2.88
20131030:1110,569.42,12.9,3.02
20131030:1210,260.05,13.93,3.16
20131030:1310,104.13,14.09,2.93
20131030:1410,70.96,14.25,2.7
20131030:1510,96.98,14.41,2.47
20131030:1610,4.33,13.73,2.31
20131030:1710,0.0,13.04,2.15
20131030:1810,0.0,12.35,1.99
20131030:1910,0.0,11.88,1.88
20131030:2010,0.0,11.41,1.77
20131030:2110,0.0,10.94,1.67
20131030:2210,0.0,10.65,1.68
20131030:2310,0.0,10.35,1.7
20131031:0010,0.0,10.05,1.71
20131031:0110,0.0,9.8,1.52
20131031:0210,0.0,9.55,1.33
20131031:0310,0.0,9.3,1.14
20131031:0410,0.0,9.07,0.94
20131031:0510,0.0,8.85,0.73
20131031:0610,0.0,8.63,0.52
20131031:0710,252.86,9.88,0.5
20131031:0810,124.83,11.13,0.48
20131031:0910,549.72,12.39,0.46
20131031:1010,817.33,13.81,0.65
20131031:1110,868.19,15.23,0.85
20131031:1210,850.91,16.65,1.05
20131031:1310,719.03,16.77,0.99
20131031:1410,509.13,16.9,0.94
20131031:1510,315.48,17.02,0.88
20131031:1610,0.0,15.95,0.8
20131031:1710,0.0,14.88,0.71
20131031:1810,0.0,13.81,0.62
20131031:1910,0.0,12.93,0.62
20131031:2010,0.0,12.05,0.62
20131031:2110,0.0,11.16,0.62
20131031:2210,0.0,11.06,0.63
20131031:2310,0.0,10.95,0.65
20131101:0010,0.0,10.84,0.66
20131101:0110,0.0,10.18,0.89
20131101:0210,0.0,9.52,1.11
20131101:0310,0.0,8.86,1.34
20131101:0410,0.0,9.05,1.39
20131101:0510,0.0,9.24,1.44
20131101:0610,0.0,9.43,1.49
20131101:0710,292.34,11.24,1.39
20131101:0810,128.83,13.06,1.29
20131101:0910,195.95,14.88,1.19
20131101:1010,327.68,16.2,1.43
20131101:1110,245.98,17.52,1.66
20131101:1210,516.31,18.85,1.9
20131101:1310,495.4,18.55,1.71
20131101:1410,210.67,18.26,1.52
20131101:1510,207.75,17.96,1.32
20131101:1610,0.0,17.41,1.77
20131101:1710,0.0,16.86,2.21
20131101:1810,0.0,16.32,2.65
20131101:1910,0.0,15.89,2.61
20131101:2010,0.0,15.46,2.57
20131101:2110,0.0,15.04,2.52
20131101:2210,0.0,14.96,2.6
20131101:2310,0.0,14.88,2.67
20131102:0010,0.0,14.79,2.74
20131102:0110,0.0,14.62,2.52
20131102:0210,0.0,14.45,2.29
20131102:0310,0.0,14.28,2.07
20131102:0410,0.0,14.17,1.96
20131102:0510,0.0,14.05,1.86
20131102:0610,0.0,13.93,1.75
20131102:0710,42.65,14.43,1.87
20131102:0810,23.96,14.93,1.98
20131102:0910,69.12,15.43,2.1
20131102:1010,76.49,16.08,2.14
20131102:1110,58.98,16.73,2.19
20131102:1210,184.55,17.38,2.23
20131102:1310,402.46,17.88,2.0
20131102:1410,138.77,18.37,1.76
20131102:1510,80.02,18.87,1.52
20131102:1610,0.0,18.09,1.76
20131102:1710,0.0,17.31,2.0
20131102:1810,0.0,16.54,2.25
20131102:1910,0.0,16.11,2.06
20131102:2010,0.0,15.68,1.88
20131102:2110,0.0,15.25,1.7
20131102:2210,0.0,15.21,1.79
20131102:2310,0.0,15.17,1.89
20131103:0010,0.0,15.13,1.99
20131103:0110,0.0,14.61,1.88
20131103:0210,0.0,14.09,1.77
20131103:0310,0.0,13.57,1.67
20131103:0410,0.0,13.22,1.63
20131103:0510,0.0,12.86,1.6
20131103:0610,0.0,12.51,1.56
20131103:0710,104.1,12.87,1.2
20131103:0810,182.27,13.24,0.83
20131103:0910,165.41,13.61,0.47
20131103:1010,653.32,13.6,0.94
20131103:1110,262.86,13.6,1.42
20131103:1210,165.53,13.6,1.89
20131103:1310,771.4,13.43,1.81
20131103:1410,579.21,13.26,1.73
20131103:1510,362.08,13.09,1.66
20131103:1610,0.0,12.38,1.58
20131103:1710,0.0,11.67,1.51
20131103:1810,0.0,10.97,1.43
20131103:1910,0.0,10.34,1.37
20131103:2010,0.0,9.71,1.3
20131103:2110,0.0,9.09,1.23
20131103:2210,0.0,8.95,1.33
20131103:2310,0.0,8.81,1.44
20131104:0010,0.0,8.66,1.54
20131104:0110,0.0,9.11,1.46
20131104:0210,0.0,9.55,1.38
20131104:0310,0.0,9.99,1.3
20131104:0410,0.0,10.01,1.48
20131104:0510,0.0,10.03,1.66
20131104:0610,0.0,10.05,1.83
20131104:0710,13.82,10.33,1.99
20131104:0810,23.04,10.62,2.14
20131104:0910,47.0,10.91,2.29
20131104:1010,93.08,11.49,2.24
20131104:1110,118.88,12.07,2.19
20131104:1210,70.04,12.65,2.14
20131104:1310,66.35,12.59,1.92
20131104:1410,43.31,12.53,1.71
20131104:1510,32.89,12.47,1.49
20131104:1610,0.0,12.48,1.29
20131104:1710,0.0,12.49,1.09
20131104:1810,0.0,12.5,0.9
20131104:1910,0.0,12.18,0.86
20131104:2010,0.0,11.87,0.83
20131104:2110,0.0,11.56,0.8
20131104:2210,0.0,11.2,1.24
20131104:2310,0.0,10.84,1.67
20131105:0010,0.0,10.48,2.11
20131105:0110,0.0,9.94,2.12
20131105:0210,0.0,9.4,2.13
20131105:0310,0.0,8.86,2.14
20131105:0410,0.0,8.54,1.81
20131105:0510,0.0,8.21,1.49
20131105:0610,0.0,7.89,1.16
20131105:0710,31.33,8.25,1.04
20131105:0810,170.63,8.61,0.93
20131105:0910,110.59,8.98,0.81
20131105:1010,182.4,9.82,0.93
20131105:1110,90.31,10.67,1.05
20131105:1210,82.02,11.52,1.17
20131105:1310,90.31,11.19,0.97
20131105:1410,48.84,10.86,0.76
20131105:1510,51.07,10.53,0.55
20131105:1610,0.0,10.53,0.45
20131105:1710,0.0,10.53,0.35
20131105:1810,0.0,10.53,0.25
20131105:1910,0.0,10.85,0.32
20131105:2010,0.0,11.18,0.4
20131105:2110,0.0,11.51,0.47
20131105:2210,0.0,11.82,0.71
20131105:2310,0.0,12.13,0.96
20131106:0010,0.0,12.43,1.2
20131106:0110,0.0,12.02,1.2
20131106:0210,0.0,11.6,1.19
20131106:0310,0.0,11.18,1.19
20131106:0410,0.0,11.35,1.08
20131106:0510,0.0,11.51,0.97
20131106:0610,0.0,11.68,0.87
20131106:0710,51.44,12.66,0.8
20131106:0810,35.94,13.64,0.73
20131106:0910,56.21,14.62,0.66
20131106:1010,48.84,15.28,0.9
20131106:1110,113.35,15.94,1.14
20131106:1210,888.01,16.61,1.38
20131106:1310,704.89,16.96,1.32
20131106:1410,386.72,17.32,1.26
20131106:1510,45.01,17.67,1.2
20131106:1610,0.0,16.58,1.28
20131106:1710,0.0,15.49,1.37
20131106:1810,0.0,14.41,1.45
20131106:1910,0.0,14.04,1.47
20131106:2010,0.0,13.67,1.49
20131106:2110,0.0,13.31,1.52
20131106:2210,0.0,13.06,1.14
20131106:2310,0.0,12.81,0.76
20131107:0010,0.0,12.55,0.39
20131107:0110,0.0,12.52,0.43
20131107:0210,0.0,12.48,0.47
20131107:0310,0.0,12.44,0.51
20131107:0410,0.0,12.23,0.47
20131107:0510,0.0,12.01,0.44
20131107:0610,0.0,11.8,0.4
20131107:0710,289.45,13.15,0.52
20131107:0810,577.58,14.51,0.64
20131107:0910,771.17,15.87,0.76
