time,irradiance,temp,wind
20120131:1410,27.55,2.6,1.7
20120131:1510,31.22,2.57,1.42
20120131:1610,4.3,1.96,1.57
20120131:1710,0.0,1.35,1.72
20120131:1810,0.0,0.74,1.88
20120131:1910,0.0,0.44,1.85
20120131:2010,0.0,0.14,1.83
20120131:2110,0.0,-0.15,1.81
20120131:2210,0.0,-0.32,1.8
20120131:2310,0.0,-0.48,1.8
20120201:0010,0.0,-0.64,1.79
20120201:0110,0.0,-1.22,1.84
20120201:0210,0.0,-1.81,1.89
20120201:0310,0.0,-2.39,1.93
20120201:0410,0.0,-2.97,1.83
20120201:0510,0.0,-3.55,1.74
20120201:0610,0.0,-4.13,1.64
20120201:0710,0.0,-3.57,1.72
20120201:0810,33.98,-3.01,1.8
20120201:0910,23.88,-2.45,1.88
20120201:1010,53.27,-1.01,2.09
20120201:1110,61.53,0.43,2.31
20120201:1210,68.88,1.87,2.52
20120201:1310,93.67,2.33,2.18
20120201:1410,45.92,2.79,1.83
20120201:1510,35.82,3.25,1.49
20120201:1610,11.19,2.0,1.66
20120201:1710,0.0,0.75,1.84
20120201:1810,0.0,-0.5,2.01
20120201:1910,0.0,-1.09,1.83
20120201:2010,0.0,-1.68,1.64
20120201:2110,0.0,-2.27,1.45
20120201:2210,0.0,-2.58,1.43
20120201:2310,0.0,-2.9,1.4
20120202:0010,0.0,-3.21,1.38
20120202:0110,0.0,-3.93,1.42
20120202:0210,0.0,-4.66,1.46
20120202:0310,0.0,-5.38,1.5
20120202:0410,0.0,-5.75,1.61
20120202:0510,0.0,-6.12,1.71
20120202:0610,0.0,-6.49,1.82
20120202:0710,0.0,-5.98,1.72
20120202:0810,126.68,-5.48,1.63
20120202:0910,100.03,-4.98,1.53
20120202:1010,103.77,-3.09,1.89
20120202:1110,196.94,-1.21,2.25
20120202:1210,171.2,0.67,2.61
20120202:1310,117.55,0.99,2.25
20120202:1410,27.55,1.3,1.89
20120202:1510,127.99,1.61,1.53
20120202:1610,24.1,0.6,1.78
20120202:1710,0.0,-0.42,2.04
20120202:1810,0.0,-1.44,2.29
20120202:1910,0.0,-2.22,2.11
20120202:2010,0.0,-3.0,1.94
20120202:2110,0.0,-3.78,1.77
20120202:2210,0.0,-4.21,1.87
20120202:2310,0.0,-4.63,1.97
20120203:0010,0.0,-5.06,2.07
20120203:0110,0.0,-6.26,1.93
20120203:0210,0.0,-7.47,1.79
20120203:0310,0.0,-8.68,1.66
20120203:0410,0.0,-8.99,1.92
20120203:0510,0.0,-9.29,2.18
20120203:0610,0.0,-9.6,2.44
20120203:0710,0.0,-8.46,2.4
20120203:0810,50.51,-7.32,2.35
20120203:0910,77.14,-6.18,2.3
20120203:1010,66.12,-5.0,2.73
20120203:1110,77.14,-3.82,3.16
20120203:1210,53.27,-2.64,3.59
20120203:1310,56.94,-2.62,3.42
20120203:1410,64.29,-2.6,3.26
20120203:1510,55.1,-2.58,3.09
20120203:1610,16.35,-3.48,3.28
20120203:1710,0.0,-4.39,3.48
20120203:1810,0.0,-5.29,3.67
20120203:1910,0.0,-5.86,3.5
20120203:2010,0.0,-6.43,3.34
20120203:2110,0.0,-7.0,3.17
20120203:2210,0.0,-7.41,3.03
20120203:2310,0.0,-7.81,2.9
20120204:0010,0.0,-8.22,2.76
20120204:0110,0.0,-8.61,3.05
20120204:0210,0.0,-9.0,3.34
20120204:0310,0.0,-9.39,3.63
20120204:0410,0.0,-9.58,3.46
20120204:0510,0.0,-9.76,3.3
20120204:0610,0.0,-9.95,3.13
20120204:0710,0.0,-9.27,3.02
20120204:0810,182.57,-8.59,2.91
20120204:0910,233.06,-7.92,2.8
20120204:1010,294.21,-6.64,2.99
20120204:1110,272.27,-5.37,3.18
20120204:1210,187.58,-4.1,3.37
20120204:1310,219.82,-3.63,3.2
20120204:1410,250.91,-3.16,3.03
20120204:1510,209.88,-2.7,2.86
20120204:1610,27.54,-3.27,3.0
20120204:1710,0.0,-3.85,3.15
20120204:1810,0.0,-4.43,3.3
20120204:1910,0.0,-4.88,2.95
20120204:2010,0.0,-5.34,2.61
20120204:2110,0.0,-5.79,2.26
20120204:2210,0.0,-6.12,2.38
20120204:2310,0.0,-6.45,2.49
20120205:0010,0.0,-6.78,2.61
20120205:0110,0.0,-7.24,2.35
20120205:0210,0.0,-7.71,2.09
20120205:0310,0.0,-8.17,1.83
20120205:0410,0.0,-8.52,1.67
20120205:0510,0.0,-8.88,1.51
20120205:0610,0.0,-9.23,1.35
20120205:0710,0.0,-8.34,1.3
20120205:0810,250.21,-7.46,1.25
20120205:0910,373.15,-6.58,1.2
20120205:1010,410.07,-4.89,1.2
20120205:1110,505.17,-3.21,1.21
20120205:1210,474.47,-1.53,1.21
20120205:1310,444.35,-1.1,1.66
20120205:1410,374.85,-0.68,2.1
20120205:1510,261.27,-0.26,2.54
20120205:1610,29.26,-1.6,2.46
20120205:1710,0.0,-2.94,2.38
20120205:1810,0.0,-4.28,2.3
20120205:1910,0.0,-5.15,2.19
20120205:2010,0.0,-6.01,2.07
20120205:2110,0.0,-6.88,1.96
20120205:2210,0.0,-7.47,2.0
20120205:2310,0.0,-8.06,2.04
20120206:0010,0.0,-8.65,2.08
20120206:0110,0.0,-9.22,1.93
20120206:0210,0.0,-9.79,1.78
20120206:0310,0.0,-10.36,1.63
20120206:0410,0.0,-10.47,1.62
20120206:0510,0.0,-10.57,1.61
20120206:0610,0.0,-10.68,1.6
20120206:0710,0.0,-9.56,1.91
20120206:0810,186.9,-8.44,2.23
20120206:0910,436.09,-7.33,2.54
20120206:1010,401.18,-5.82,2.79
20120206:1110,438.85,-4.31,3.04
20120206:1210,463.75,-2.8,3.3
20120206:1310,447.44,-2.4,3.49
20120206:1410,406.77,-2.0,3.68
20120206:1510,264.72,-1.6,3.88
20120206:1610,30.98,-2.36,3.43
20120206:1710,0.0,-3.13,2.97
20120206:1810,0.0,-3.9,2.52
20120206:1910,0.0,-4.54,2.39
20120206:2010,0.0,-5.17,2.25
20120206:2110,0.0,-5.81,2.11
20120206:2210,0.0,-6.27,2.34
20120206:2310,0.0,-6.73,2.58
20120207:0010,0.0,-7.19,2.81
20120207:0110,0.0,-7.55,2.49
20120207:0210,0.0,-7.92,2.16
20120207:0310,0.0,-8.28,1.83
20120207:0410,0.0,-8.64,1.86
20120207:0510,0.0,-8.99,1.88
20120207:0610,0.0,-9.35,1.9
20120207:0710,9.47,-8.79,2.29
20120207:0810,222.46,-8.23,2.67
20120207:0910,249.85,-7.68,3.05
20120207:1010,168.78,-6.32,3.25
20120207:1110,196.24,-4.96,3.44
20120207:1210,258.51,-3.61,3.64
20120207:1310,207.45,-3.21,3.53
20120207:1410,198.59,-2.82,3.42
20120207:1510,248.9,-2.43,3.31
20120207:1610,26.68,-3.08,3.13
20120207:1710,0.0,-3.74,2.95
20120207:1810,0.0,-4.39,2.77
20120207:1910,0.0,-4.78,2.62
20120207:2010,0.0,-5.17,2.46
20120207:2110,0.0,-5.56,2.3
20120207:2210,0.0,-5.78,2.28
20120207:2310,0.0,-6.0,2.25
20120208:0010,0.0,-6.22,2.22
20120208:0110,0.0,-6.3,2.25
20120208:0210,0.0,-6.39,2.28
20120208:0310,0.0,-6.48,2.3
20120208:0410,0.0,-6.38,2.3
20120208:0510,0.0,-6.29,2.29
20120208:0610,0.0,-6.19,2.29
20120208:0710,3.44,-5.22,2.24
20120208:0810,142.78,-4.25,2.19
20120208:0910,208.41,-3.29,2.14
20120208:1010,335.58,-1.4,2.28
20120208:1110,451.51,0.48,2.42
20120208:1210,485.0,2.36,2.57
20120208:1310,495.42,2.53,2.59
20120208:1410,450.46,2.69,2.62
20120208:1510,216.7,2.85,2.65
20120208:1610,28.4,1.65,2.3
20120208:1710,0.0,0.44,1.96
20120208:1810,0.0,-0.77,1.61
20120208:1910,0.0,-1.49,1.67
20120208:2010,0.0,-2.22,1.72
20120208:2110,0.0,-2.94,1.78
20120208:2210,0.0,-3.39,1.91
20120208:2310,0.0,-3.85,2.05
20120209:0010,0.0,-4.3,2.18
20120209:0110,0.0,-5.32,2.0
20120209:0210,0.0,-6.34,1.81
20120209:0310,0.0,-7.36,1.63
20120209:0410,0.0,-7.48,1.7
20120209:0510,0.0,-7.59,1.77
20120209:0610,0.0,-7.71,1.85
20120209:0710,10.33,-6.2,2.0
20120209:0810,81.03,-4.69,2.15
20120209:0910,99.18,-3.19,2.3
20120209:1010,112.96,-1.25,2.53
20120209:1110,178.29,0.69,2.75
20120209:1210,126.73,2.63,2.98
20120209:1310,162.27,2.61,3.11
20120209:1410,368.1,2.59,3.25
20120209:1510,185.91,2.56,3.38
20120209:1610,36.15,1.51,3.05
20120209:1710,0.0,0.45,2.72
20120209:1810,0.0,-0.61,2.39
20120209:1910,0.0,-1.27,2.36
20120209:2010,0.0,-1.94,2.33
20120209:2110,0.0,-2.6,2.3
20120209:2210,0.0,-3.01,2.59
20120209:2310,0.0,-3.43,2.88
20120210:0010,0.0,-3.84,3.17
20120210:0110,0.0,-4.34,3.22
20120210:0210,0.0,-4.84,3.27
20120210:0310,0.0,-5.34,3.32
20120210:0410,0.0,-5.75,3.23
20120210:0510,0.0,-6.15,3.13
20120210:0610,0.0,-6.56,3.03
20120210:0710,8.61,-5.92,2.95
20120210:0810,73.11,-5.28,2.87
20120210:0910,170.17,-4.64,2.79
20120210:1010,128.57,-3.35,3.02
20120210:1110,149.69,-2.06,3.25
20120210:1210,397.31,-0.78,3.48
20120210:1310,266.58,-0.62,3.36
20120210:1410,221.31,-0.46,3.25
20120210:1510,104.46,-0.31,3.13
20120210:1610,34.42,-1.03,2.94
20120210:1710,0.0,-1.76,2.74
20120210:1810,0.0,-2.48,2.55
20120210:1910,0.0,-3.07,2.36
20120210:2010,0.0,-3.67,2.17
20120210:2110,0.0,-4.26,1.97
20120210:2210,0.0,-4.66,2.23
20120210:2310,0.0,-5.05,2.49
20120211:0010,0.0,-5.45,2.74
20120211:0110,0.0,-5.95,2.55
20120211:0210,0.0,-6.46,2.36
20120211:0310,0.0,-6.97,2.17
20120211:0410,0.0,-7.21,2.22
20120211:0510,0.0,-7.46,2.28
20120211:0610,0.0,-7.7,2.33
20120211:0710,13.77,-7.06,2.28
20120211:0810,82.5,-6.42,2.23
20120211:0910,253.47,-5.78,2.18
20120211:1010,308.1,-4.56,2.32
20120211:1110,510.9,-3.34,2.46
20120211:1210,532.53,-2.12,2.61
20120211:1310,360.35,-1.91,2.66
20120211:1410,318.01,-1.7,2.71
20120211:1510,110.45,-1.5,2.76
20120211:1610,37.01,-2.45,2.27
20120211:1710,0.0,-3.41,1.77
20120211:1810,0.0,-4.36,1.28
20120211:1910,0.0,-5.28,1.5
20120211:2010,0.0,-6.21,1.72
20120211:2110,0.0,-7.13,1.94
20120211:2210,0.0,-7.57,1.9
20120211:2310,0.0,-8.0,1.85
20120212:0010,0.0,-8.44,1.81
20120212:0110,0.0,-9.13,1.72
20120212:0210,0.0,-9.83,1.64
20120212:0310,0.0,-10.52,1.56
20120212:0410,0.0,-10.83,1.54
20120212:0510,0.0,-11.13,1.52
20120212:0610,0.0,-11.44,1.5
20120212:0710,11.19,-9.91,1.69
20120212:0810,93.87,-8.38,1.87
20120212:0910,155.66,-6.85,2.06
20120212:1010,286.07,-4.88,2.34
20120212:1110,386.36,-2.91,2.63
20120212:1210,318.1,-0.95,2.92
20120212:1310,216.52,-0.67,3.09
20120212:1410,134.73,-0.39,3.26
20120212:1510,94.73,-0.11,3.42
20120212:1610,42.17,-1.2,3.06
20120212:1710,0.0,-2.29,2.7
20120212:1810,0.0,-3.38,2.34
20120212:1910,0.0,-4.18,2.16
20120212:2010,0.0,-4.98,1.97
20120212:2110,0.0,-5.78,1.78
20120212:2210,0.0,-6.3,1.85
20120212:2310,0.0,-6.82,1.92
20120213:0010,0.0,-7.34,1.99
20120213:0110,0.0,-7.3,1.83
20120213:0210,0.0,-7.26,1.66
20120213:0310,0.0,-7.22,1.5
20120213:0410,0.0,-7.57,1.49
20120213:0510,0.0,-7.91,1.47
20120213:0610,0.0,-8.26,1.45
20120213:0710,18.07,-6.95,1.79
20120213:0810,124.77,-5.64,2.13
20120213:0910,263.36,-4.33,2.47
20120213:1010,518.95,-2.73,2.74
20120213:1110,548.24,-1.13,3.0
20120213:1210,707.48,0.47,3.27
20120213:1310,632.12,0.69,3.33
20120213:1410,524.89,0.91,3.4
20120213:1510,358.48,1.13,3.46
20120213:1610,39.59,0.46,3.22
20120213:1710,0.0,-0.22,2.97
20120213:1810,0.0,-0.89,2.73
20120213:1910,0.0,-1.2,2.51
20120213:2010,0.0,-1.52,2.28
20120213:2110,0.0,-1.83,2.06
20120213:2210,0.0,-1.83,1.96
20120213:2310,0.0,-1.83,1.87
20120214:0010,0.0,-1.83,1.78
20120214:0110,0.0,-1.77,1.48
20120214:0210,0.0,-1.71,1.17
20120214:0310,0.0,-1.65,0.87
20120214:0410,0.0,-1.62,0.94
20120214:0510,0.0,-1.59,1.02
20120214:0610,0.0,-1.56,1.09
20120214:0710,20.65,-0.92,1.2
20120214:0810,361.01,-0.29,1.32
20120214:0910,554.78,0.34,1.43
20120214:1010,665.98,1.51,2.13
20120214:1110,756.98,2.68,2.82
20120214:1210,795.99,3.84,3.52
20120214:1310,727.62,4.13,3.43
20120214:1410,593.78,4.42,3.33
20120214:1510,357.86,4.71,3.24
20120214:1610,39.59,3.82,2.8
20120214:1710,0.0,2.92,2.35
20120214:1810,0.0,2.02,1.9
20120214:1910,0.0,1.84,1.98
20120214:2010,0.0,1.67,2.06
20120214:2110,0.0,1.49,2.14
20120214:2210,0.0,1.42,2.21
20120214:2310,0.0,1.35,2.28
20120215:0010,0.0,1.28,2.34
20120215:0110,0.0,1.3,2.33
20120215:0210,0.0,1.31,2.31
20120215:0310,0.0,1.32,2.29
20120215:0410,0.0,1.17,2.57
20120215:0510,0.0,1.01,2.86
20120215:0610,0.0,0.86,3.14
20120215:0710,22.38,1.35,2.91
20120215:0810,123.32,1.83,2.69
20120215:0910,77.14,2.31,2.46
20120215:1010,135.92,2.93,3.03
20120215:1110,155.2,3.55,3.61
20120215:1210,80.82,4.16,4.19
20120215:1310,112.96,4.43,3.96
20120215:1410,121.22,4.7,3.72
20120215:1510,79.9,4.97,3.49
20120215:1610,43.89,4.67,3.26
20120215:1710,0.0,4.36,3.03
20120215:1810,0.0,4.05,2.8
20120215:1910,0.0,4.01,2.94
20120215:2010,0.0,3.97,3.09
20120215:2110,0.0,3.93,3.23
20120215:2210,0.0,3.97,3.13
20120215:2310,0.0,4.01,3.03
20120216:0010,0.0,4.05,2.92
20120216:0110,0.0,3.85,3.04
20120216:0210,0.0,3.64,3.15
20120216:0310,0.0,3.43,3.27
20120216:0410,0.0,3.35,3.24
20120216:0510,0.0,3.26,3.21
20120216:0610,0.0,3.18,3.19
20120216:0710,19.79,3.57,3.24
20120216:0810,85.38,3.96,3.3
20120216:0910,581.74,4.35,3.35
20120216:1010,704.97,4.96,3.79
20120216:1110,671.57,5.57,4.23
20120216:1210,694.38,6.18,4.68
20120216:1310,642.74,6.65,4.51
20120216:1410,561.53,7.12,4.34
20120216:1510,374.53,7.59,4.17
20120216:1610,46.47,6.77,3.52
20120216:1710,0.0,5.94,2.88
20120216:1810,0.0,5.12,2.23
20120216:1910,0.0,4.56,2.11
20120216:2010,0.0,4.01,1.98
20120216:2110,0.0,3.45,1.85
20120216:2210,0.0,3.2,1.73
20120216:2310,0.0,2.95,1.62
20120217:0010,0.0,2.7,1.5
20120217:0110,0.0,2.48,1.45
20120217:0210,0.0,2.25,1.4
20120217:0310,0.0,2.02,1.35
20120217:0410,0.0,1.95,1.32
20120217:0510,0.0,1.89,1.29
20120217:0610,0.0,1.82,1.26
20120217:0710,22.38,2.73,1.3
20120217:0810,143.64,3.63,1.35
20120217:0910,152.1,4.53,1.39
20120217:1010,231.16,5.64,1.6
20120217:1110,408.38,6.75,1.82
20120217:1210,217.95,7.86,2.03
20120217:1310,830.62,8.14,2.23
20120217:1410,675.49,8.42,2.44
20120217:1510,320.75,8.7,2.65
20120217:1610,44.75,7.68,2.52
20120217:1710,0.0,6.65,2.4
20120217:1810,0.0,5.62,2.28
20120217:1910,0.0,4.95,2.13
20120217:2010,0.0,4.28,1.98
20120217:2110,0.0,3.61,1.83
20120217:2210,0.0,3.3,1.71
20120217:2310,0.0,2.98,1.58
20120218:0010,0.0,2.67,1.45
20120218:0110,0.0,2.58,1.35
20120218:0210,0.0,2.48,1.25
20120218:0310,0.0,2.39,1.14
20120218:0410,0.0,2.16,1.08
20120218:0510,0.0,1.94,1.01
20120218:0610,0.0,1.71,0.94
20120218:0710,24.1,3.03,0.95
20120218:0810,487.21,4.35,0.97
20120218:0910,731.64,5.67,0.98
20120218:1010,895.46,7.18,1.07
20120218:1110,986.21,8.69,1.16
20120218:1210,996.57,10.19,1.26
20120218:1310,886.39,10.59,1.33
20120218:1410,729.49,10.99,1.4
20120218:1510,493.54,11.39,1.48
20120218:1610,41.31,10.68,1.2
20120218:1710,0.0,9.97,0.93
20120218:1810,0.0,9.26,0.66
20120218:1910,0.0,7.92,0.8
20120218:2010,0.0,6.58,0.94
20120218:2110,0.0,5.24,1.08
20120218:2210,0.0,4.65,1.11
20120218:2310,0.0,4.05,1.15
20120219:0010,0.0,3.46,1.19
20120219:0110,0.0,3.28,0.87
20120219:0210,0.0,3.09,0.55
20120219:0310,0.0,2.91,0.23
20120219:0410,0.0,2.66,0.68
20120219:0510,0.0,2.42,1.12
20120219:0610,0.0,2.17,1.56
20120219:0710,6.02,3.19,1.56
20120219:0810,31.22,4.2,1.57
20120219:0910,61.53,5.21,1.57
20120219:1010,89.08,5.85,1.94
20120219:1110,156.12,6.49,2.31
20120219:1210,233.96,7.13,2.68
20120219:1310,84.49,7.32,2.65
20120219:1410,78.98,7.5,2.62
20120219:1510,79.9,7.68,2.59
20120219:1610,42.17,6.66,2.51
20120219:1710,0.0,5.63,2.44
20120219:1810,0.0,4.6,2.36
20120219:1910,0.0,3.95,2.41
20120219:2010,0.0,3.3,2.47
20120219:2110,0.0,2.65,2.52
20120219:2210,0.0,2.39,2.46
20120219:2310,0.0,2.12,2.4
20120220:0010,0.0,1.86,2.34
20120220:0110,0.0,1.54,2.22
20120220:0210,0.0,1.21,2.09
20120220:0310,0.0,0.89,1.96
20120220:0410,0.0,0.59,2.06
20120220:0510,0.0,0.28,2.17
20120220:0610,0.0,-0.02,2.28
20120220:0710,31.84,0.56,2.5
20120220:0810,468.9,1.13,2.72
20120220:0910,457.34,1.7,2.94
20120220:1010,635.25,2.88,3.08
20120220:1110,605.74,4.05,3.21
20120220:1210,587.52,5.22,3.35
20120220:1310,574.9,5.82,3.43
20120220:1410,192.15,6.41,3.5
20120220:1510,95.76,7.0,3.57
20120220:1610,75.94,6.05,3.23
20120220:1710,0.0,5.1,2.89
20120220:1810,0.0,4.15,2.55
20120220:1910,0.0,3.54,2.26
20120220:2010,0.0,2.92,1.97
20120220:2110,0.0,2.31,1.68
20120220:2210,0.0,1.98,1.74
20120220:2310,0.0,1.64,1.8
20120221:0010,0.0,1.31,1.86
20120221:0110,0.0,1.13,1.72
20120221:0210,0.0,0.94,1.58
20120221:0310,0.0,0.75,1.43
20120221:0410,0.0,0.57,1.38
20120221:0510,0.0,0.4,1.32
20120221:0610,0.0,0.22,1.27
20120221:0710,33.56,1.44,1.24
20120221:0810,364.67,2.65,1.2
20120221:0910,744.15,3.86,1.17
20120221:1010,913.98,5.34,1.59
20120221:1110,1011.41,6.82,2.01
20120221:1210,1001.44,8.3,2.43
20120221:1310,924.29,8.5,2.36
20120221:1410,739.8,8.7,2.3
20120221:1510,522.55,8.89,2.23
20120221:1610,245.61,7.46,2.17
20120221:1710,0.0,6.03,2.11
20120221:1810,0.0,4.6,2.04
20120221:1910,0.0,3.92,1.9
20120221:2010,0.0,3.24,1.77
20120221:2110,0.0,2.56,1.63
20120221:2210,0.0,2.26,1.64
20120221:2310,0.0,1.95,1.65
20120222:0010,0.0,1.65,1.66
20120222:0110,0.0,1.52,1.51
20120222:0210,0.0,1.39,1.37
20120222:0310,0.0,1.26,1.23
20120222:0410,0.0,1.1,1.23
20120222:0510,0.0,0.94,1.24
20120222:0610,0.0,0.78,1.24
20120222:0710,29.26,2.26,1.19
20120222:0810,501.26,3.74,1.13
20120222:0910,748.4,5.21,1.08
20120222:1010,911.74,7.08,1.52
20120222:1110,1000.32,8.94,1.97
20120222:1210,1004.58,10.8,2.41
20120222:1310,927.81,11.06,2.33
20120222:1410,766.51,11.32,2.24
20120222:1510,543.99,11.58,2.15
20120222:1610,267.72,9.75,2.2
20120222:1710,0.0,7.91,2.24
20120222:1810,0.0,6.07,2.29
20120222:1910,0.0,5.27,2.05
20120222:2010,0.0,4.46,1.81
20120222:2110,0.0,3.66,1.57
20120222:2210,0.0,3.35,1.53
20120222:2310,0.0,3.03,1.49
20120223:0010,0.0,2.72,1.45
20120223:0110,0.0,2.95,1.5
20120223:0210,0.0,3.17,1.55
20120223:0310,0.0,3.39,1.6
20120223:0410,0.0,3.27,1.48
20120223:0510,0.0,3.14,1.35
20120223:0610,0.0,3.02,1.23
20120223:0710,89.49,4.54,1.39
20120223:0810,244.96,6.06,1.56
20120223:0910,507.0,7.57,1.72
20120223:1010,608.36,8.93,2.17
20120223:1110,817.91,10.28,2.61
20120223:1210,720.33,11.63,3.05
20120223:1310,846.18,11.86,2.98
20120223:1410,586.41,12.09,2.92
20120223:1510,249.86,12.32,2.86
20120223:1610,149.09,11.22,2.41
20120223:1710,0.0,10.11,1.97
20120223:1810,0.0,9.01,1.53
20120223:1910,0.0,8.51,1.76
20120223:2010,0.0,8.01,1.99
20120223:2110,0.0,7.51,2.22
20120223:2210,0.0,7.37,2.05
20120223:2310,0.0,7.22,1.88
20120224:0010,0.0,7.08,1.71
20120224:0110,0.0,7.26,1.71
20120224:0210,0.0,7.43,1.7
20120224:0310,0.0,7.6,1.7
20120224:0410,0.0,7.32,1.6
20120224:0510,0.0,7.03,1.5
20120224:0610,0.0,6.75,1.41
20120224:0710,220.78,7.58,1.3
20120224:0810,520.77,8.4,1.2
20120224:0910,761.68,9.22,1.09
20120224:1010,926.14,10.54,1.32
20120224:1110,1015.61,11.86,1.55
20120224:1210,1025.25,13.17,1.78
20120224:1310,947.98,13.76,1.88
20120224:1410,783.96,14.35,1.98
20120224:1510,545.78,14.93,2.08
20120224:1610,290.52,13.32,1.92
20120224:1710,0.0,11.71,1.75
20120224:1810,0.0,10.1,1.59
20120224:1910,0.0,9.28,1.48
20120224:2010,0.0,8.45,1.37
20120224:2110,0.0,7.63,1.26
20120224:2210,0.0,7.46,1.34
20120224:2310,0.0,7.3,1.42
20120225:0010,0.0,7.13,1.5
20120225:0110,0.0,7.04,1.31
20120225:0210,0.0,6.95,1.12
20120225:0310,0.0,6.86,0.92
20120225:0410,0.0,6.81,1.14
20120225:0510,0.0,6.77,1.36
20120225:0610,0.0,6.72,1.57
20120225:0710,180.14,7.87,1.6
20120225:0810,400.38,9.02,1.64
20120225:0910,470.96,10.16,1.67
20120225:1010,541.88,11.57,1.79
20120225:1110,825.14,12.97,1.91
20120225:1210,1022.79,14.37,2.03
20120225:1310,932.48,14.35,2.23
20120225:1410,782.17,14.33,2.43
20120225:1510,549.85,14.31,2.63
20120225:1610,222.17,13.13,2.43
20120225:1710,0.0,11.94,2.23
20120225:1810,0.0,10.76,2.03
20120225:1910,0.0,10.16,1.89
20120225:2010,0.0,9.55,1.74
20120225:2110,0.0,8.95,1.6
20120225:2210,0.0,8.73,1.57
20120225:2310,0.0,8.51,1.54
20120226:0010,0.0,8.29,1.5
20120226:0110,0.0,8.06,1.69
20120226:0210,0.0,7.83,1.87
20120226:0310,0.0,7.6,2.06
20120226:0410,0.0,7.34,2.09
20120226:0510,0.0,7.07,2.13
20120226:0610,0.0,6.81,2.17
20120226:0710,46.85,7.08,2.4
20120226:0810,358.87,7.35,2.63
20120226:0910,525.27,7.61,2.86
20120226:1010,589.45,8.09,2.95
20120226:1110,395.4,8.57,3.04
20120226:1210,616.68,9.05,3.13
20120226:1310,772.72,9.59,3.36
20120226:1410,397.04,10.12,3.58
20120226:1510,169.69,10.65,3.81
20120226:1610,86.69,9.6,3.43
20120226:1710,0.0,8.55,3.04
20120226:1810,0.0,7.5,2.66
20120226:1910,0.0,6.71,2.63
20120226:2010,0.0,5.91,2.61
20120226:2110,0.0,5.12,2.58
20120226:2210,0.0,4.57,2.4
20120226:2310,0.0,4.02,2.21
20120227:0010,0.0,3.47,2.03
20120227:0110,0.0,3.27,1.8
20120227:0210,0.0,3.07,1.57
20120227:0310,0.0,2.87,1.34
20120227:0410,0.0,2.48,1.48
20120227:0510,0.0,2.08,1.61
20120227:0610,0.0,1.69,1.75
20120227:0710,115.59,2.97,1.79
20120227:0810,357.96,4.24,1.83
20120227:0910,739.13,5.51,1.86
20120227:1010,827.72,6.86,2.15
20120227:1110,867.08,8.21,2.44
20120227:1210,895.51,9.56,2.73
20120227:1310,775.32,10.13,2.56
20120227:1410,776.1,10.7,2.39
20120227:1510,571.66,11.27,2.22
20120227:1610,283.99,10.05,2.17
20120227:1710,0.0,8.83,2.12
20120227:1810,0.0,7.61,2.07
20120227:1910,0.0,6.78,1.93
20120227:2010,0.0,5.94,1.79
20120227:2110,0.0,5.11,1.66
20120227:2210,0.0,4.66,1.49
20120227:2310,0.0,4.21,1.33
20120228:0010,0.0,3.76,1.17
20120228:0110,0.0,3.52,0.87
20120228:0210,0.0,3.28,0.57
20120228:0310,0.0,3.04,0.26
20120228:0410,0.0,2.78,0.34
20120228:0510,0.0,2.53,0.42
20120228:0610,0.0,2.27,0.5
20120228:0710,252.62,4.13,0.79
20120228:0810,551.59,5.98,1.09
20120228:0910,784.54,7.83,1.38
20120228:1010,935.37,9.45,1.67
20120228:1110,1023.81,11.07,1.97
20120228:1210,471.75,12.68,2.26
20120228:1310,920.09,13.11,2.3
20120228:1410,772.97,13.53,2.34
20120228:1510,513.72,13.95,2.39
20120228:1610,203.14,12.37,2.17
20120228:1710,0.0,10.78,1.94
20120228:1810,0.0,9.19,1.72
20120228:1910,0.0,8.37,1.58
20120228:2010,0.0,7.54,1.44
20120228:2110,0.0,6.72,1.3
20120228:2210,0.0,6.13,1.18
20120228:2310,0.0,5.53,1.07
20120229:0010,0.0,4.94,0.95
20120229:0110,0.0,4.23,0.8
20120229:0210,0.0,3.52,0.64
20120229:0310,0.0,2.81,0.48
20120229:0410,0.0,2.36,0.33
20120229:0510,0.0,1.91,0.18
20120229:0610,0.0,1.46,0.03
20120229:0710,285.98,4.47,0.37
20120229:0810,572.66,7.47,0.72
20120229:0910,790.58,10.47,1.06
20120229:1010,959.8,12.45,1.26
20120229:1110,1047.96,14.43,1.47
20120229:1210,1009.84,16.41,1.67
20120229:1310,984.1,16.69,1.73
20120229:1410,822.47,16.96,1.8
20120229:1510,588.33,17.23,1.86
20120229:1610,309.38,15.68,1.72
20120229:1710,0.0,14.12,1.58
20120229:1810,0.0,12.57,1.43
20120229:1910,0.0,10.8,1.06
20120229:2010,0.0,9.03,0.68
20120229:2110,0.0,7.26,0.3
20120229:2210,0.0,6.56,0.34
20120229:2310,0.0,5.85,0.37
20120301:0010,0.0,5.15,0.4
20120301:0110,0.0,4.97,0.48
20120301:0210,0.0,4.79,0.56
20120301:0310,0.0,4.6,0.63
20120301:0410,0.0,4.25,0.68
20120301:0510,0.0,3.9,0.73
20120301:0610,0.0,3.55,0.77
20120301:0710,234.5,6.67,0.67
20120301:0810,513.33,9.8,0.57
20120301:0910,742.79,12.93,0.47
20120301:1010,894.41,15.34,0.6
20120301:1110,973.93,17.75,0.73
20120301:1210,513.16,20.17,0.86
20120301:1310,879.86,20.39,0.83
