time,irradiance,h_sun,temp,wind
20160722:1010,377.04,58.6,23.11,0.47
20160722:1110,689.74,64.2,23.06,0.77
20160722:1210,678.48,64.48,23.01,1.06
20160722:1310,814.53,59.31,23.73,1.2
20160722:1410,487.58,50.85,24.45,1.35
20160722:1510,259.4,40.93,25.18,1.49
20160722:1610,79.25,30.45,24.7,1.37
20160722:1710,158.94,19.92,24.22,1.24
20160722:1810,61.81,9.69,23.74,1.12
20160722:1910,0.0,0.0,22.89,1.1
20160722:2010,0.0,0.0,22.04,1.09
20160722:2110,0.0,0.0,21.19,1.08
20160722:2210,0.0,0.0,20.88,1.17
20160722:2310,0.0,0.0,20.58,1.26
20160723:0010,0.0,0.0,20.27,1.35
20160723:0110,0.0,0.0,20.14,1.57
20160723:0210,0.0,0.0,20.01,1.78
20160723:0310,0.0,0.0,19.89,2.0
20160723:0410,0.0,0.0,19.92,2.27
20160723:0510,45.91,8.58,19.96,2.53
20160723:0610,161.78,18.78,20.0,2.8
20160723:0710,270.97,29.3,20.85,2.73
20160723:0810,300.69,39.79,21.7,2.65
20160723:0910,489.94,49.79,22.55,2.58
20160723:1010,230.3,58.42,23.52,2.32
20160723:1110,235.9,64.0,24.49,2.06
20160723:1210,392.86,64.29,25.46,1.81
20160723:1310,584.26,59.14,24.56,1.95
20160723:1410,296.66,50.71,23.67,2.1
20160723:1510,567.79,40.8,22.78,2.25
20160723:1610,377.49,30.33,22.64,2.15
20160723:1710,95.6,19.79,22.5,2.05
20160723:1810,19.42,9.55,22.36,1.94
20160723:1910,0.0,0.0,21.83,2.0
20160723:2010,0.0,0.0,21.31,2.06
20160723:2110,0.0,0.0,20.78,2.11
20160723:2210,0.0,0.0,20.78,2.14
20160723:2310,0.0,0.0,20.79,2.17
20160724:0010,0.0,0.0,20.79,2.19
20160724:0110,0.0,0.0,20.48,2.2
20160724:0210,0.0,0.0,20.17,2.21
20160724:0310,0.0,0.0,19.87,2.22
20160724:0410,0.0,0.0,19.94,2.45
20160724:0510,48.56,8.43,20.02,2.67
20160724:0610,179.52,18.63,20.1,2.9
20160724:0710,388.5,29.15,21.14,2.69
20160724:0810,480.86,39.65,22.17,2.47
20160724:0910,590.04,49.63,23.21,2.26
20160724:1010,157.57,58.25,23.98,2.15
20160724:1110,828.76,63.8,24.76,2.04
20160724:1210,848.95,64.09,25.54,1.93
20160724:1310,640.13,58.97,25.7,2.03
20160724:1410,585.22,50.56,25.87,2.12
20160724:1510,596.25,40.66,26.04,2.22
20160724:1610,396.32,30.19,25.26,2.32
20160724:1710,182.15,19.66,24.48,2.42
20160724:1810,51.21,9.41,23.71,2.52
20160724:1910,0.0,0.0,22.92,2.33
20160724:2010,0.0,0.0,22.13,2.14
20160724:2110,0.0,0.0,21.33,1.94
20160724:2210,0.0,0.0,21.22,1.96
20160724:2310,0.0,0.0,21.1,1.98
20160725:0010,0.0,0.0,20.99,2.0
20160725:0110,0.0,0.0,20.76,1.95
20160725:0210,0.0,0.0,20.54,1.91
20160725:0310,0.0,0.0,20.32,1.86
20160725:0410,0.0,0.0,20.41,2.05
20160725:0510,46.8,8.28,20.51,2.23
20160725:0610,179.92,18.49,20.61,2.41
20160725:0710,389.43,29.01,21.88,2.48
20160725:0810,575.97,39.5,23.15,2.54
20160725:0910,721.73,49.47,24.42,2.61
20160725:1010,765.62,58.06,25.35,2.75
20160725:1110,694.64,63.59,26.28,2.9
20160725:1210,585.82,63.88,27.21,3.05
20160725:1310,416.72,58.79,27.58,2.99
20160725:1410,509.01,50.41,27.95,2.93
20160725:1510,534.07,40.52,28.32,2.87
20160725:1610,387.03,30.06,27.43,2.82
20160725:1710,180.44,19.52,26.55,2.77
20160725:1810,53.86,9.27,25.67,2.72
20160725:1910,0.0,0.0,24.88,2.5
20160725:2010,0.0,0.0,24.1,2.29
20160725:2110,0.0,0.0,23.31,2.07
20160725:2210,0.0,0.0,23.05,2.02
20160725:2310,0.0,0.0,22.79,1.97
20160726:0010,0.0,0.0,22.53,1.92
20160726:0110,0.0,0.0,22.08,1.98
20160726:0210,0.0,0.0,21.64,2.04
20160726:0310,0.0,0.0,21.2,2.1
20160726:0410,0.0,0.0,21.22,2.11
20160726:0510,42.38,8.12,21.24,2.11
20160726:0610,182.4,18.34,21.26,2.12
20160726:0710,397.67,28.86,22.7,2.26
20160726:0810,618.69,39.35,24.14,2.39
20160726:0910,795.89,49.31,25.58,2.52
20160726:1010,934.98,57.88,26.23,2.65
20160726:1110,993.81,63.38,26.89,2.77
20160726:1210,910.54,63.67,27.55,2.9
20160726:1310,836.83,58.6,27.92,2.92
20160726:1410,713.68,50.25,28.29,2.94
20160726:1510,480.68,40.37,28.66,2.97
20160726:1610,336.95,29.92,27.98,3.03
20160726:1710,179.59,19.38,27.3,3.1
20160726:1810,48.56,9.11,26.62,3.17
20160726:1910,0.0,0.0,25.61,3.04
20160726:2010,0.0,0.0,24.61,2.91
20160726:2110,0.0,0.0,23.6,2.77
20160726:2210,0.0,0.0,23.1,2.51
20160726:2310,0.0,0.0,22.59,2.25
20160727:0010,0.0,0.0,22.09,1.99
20160727:0110,0.0,0.0,21.74,1.85
20160727:0210,0.0,0.0,21.39,1.72
20160727:0310,0.0,0.0,21.05,1.59
20160727:0410,0.0,0.0,20.95,1.82
20160727:0510,31.79,7.96,20.86,2.05
20160727:0610,182.92,18.19,20.76,2.28
20160727:0710,343.89,28.72,21.91,2.66
20160727:0810,586.9,39.2,23.06,3.05
20160727:0910,763.0,49.15,24.21,3.43
20160727:1010,896.25,57.69,25.11,3.47
20160727:1110,994.89,63.16,26.02,3.51
20160727:1210,904.75,63.45,26.93,3.54
20160727:1310,656.19,58.41,27.36,3.57
20160727:1410,412.97,50.08,27.8,3.59
20160727:1510,591.19,40.22,28.24,3.61
20160727:1610,392.93,29.77,27.41,3.42
20160727:1710,179.73,19.23,26.59,3.22
20160727:1810,48.56,8.96,25.77,3.02
20160727:1910,0.0,0.0,24.67,2.81
20160727:2010,0.0,0.0,23.57,2.6
20160727:2110,0.0,0.0,22.46,2.39
20160727:2210,0.0,0.0,21.99,2.32
20160727:2310,0.0,0.0,21.51,2.25
20160728:0010,0.0,0.0,21.04,2.18
20160728:0110,0.0,0.0,20.45,2.1
20160728:0210,0.0,0.0,19.86,2.01
20160728:0310,0.0,0.0,19.28,1.93
20160728:0410,0.0,0.0,19.32,1.98
20160728:0510,43.26,7.8,19.37,2.03
20160728:0610,178.32,18.04,19.42,2.08
20160728:0710,321.71,28.57,20.89,2.22
20160728:0810,586.51,39.04,22.35,2.36
20160728:0910,538.28,48.98,23.81,2.5
20160728:1010,834.7,57.5,24.87,2.69
20160728:1110,756.82,62.94,25.94,2.89
20160728:1210,644.27,63.23,27.01,3.09
20160728:1310,626.56,58.21,27.4,3.09
20160728:1410,437.75,49.91,27.8,3.09
20160728:1510,596.68,40.06,28.2,3.09
20160728:1610,381.04,29.62,27.43,3.0
20160728:1710,176.91,19.07,26.66,2.91
20160728:1810,45.03,8.8,25.9,2.81
20160728:1910,0.0,0.0,24.87,2.57
20160728:2010,0.0,0.0,23.85,2.33
20160728:2110,0.0,0.0,22.82,2.08
20160728:2210,0.0,0.0,22.36,1.97
20160728:2310,0.0,0.0,21.91,1.86
20160729:0010,0.0,0.0,21.45,1.75
20160729:0110,0.0,0.0,20.93,1.71
20160729:0210,0.0,0.0,20.41,1.68
20160729:0310,0.0,0.0,19.9,1.64
20160729:0410,0.0,0.0,20.0,1.73
20160729:0510,39.73,7.64,20.1,1.83
20160729:0610,179.11,17.88,20.2,1.92
20160729:0710,394.59,28.41,21.71,1.8
20160729:0810,609.83,38.89,23.21,1.68
20160729:0910,761.49,48.81,24.72,1.56
20160729:1010,902.12,57.3,26.06,1.6
20160729:1110,976.51,62.72,27.4,1.63
20160729:1210,1006.08,63.0,28.75,1.67
20160729:1310,929.81,58.0,29.39,1.86
20160729:1410,790.31,49.73,30.03,2.05
20160729:1510,615.69,39.9,30.67,2.23
20160729:1610,397.16,29.46,30.07,2.09
20160729:1710,177.75,18.91,29.47,1.94
20160729:1810,45.03,8.63,28.88,1.79
20160729:1910,0.0,0.0,27.42,1.79
20160729:2010,0.0,0.0,25.96,1.79
20160729:2110,0.0,0.0,24.5,1.79
20160729:2210,0.0,0.0,24.25,1.29
20160729:2310,0.0,0.0,24.0,0.79
20160730:0010,0.0,0.0,23.75,0.29
20160730:0110,0.0,0.0,22.67,0.2
20160730:0210,0.0,0.0,21.59,0.11
20160730:0310,0.0,0.0,20.51,0.03
20160730:0410,0.0,0.0,20.79,0.1
20160730:0510,38.85,7.48,21.08,0.17
20160730:0610,177.69,17.73,21.37,0.25
20160730:0710,388.34,28.26,23.71,0.68
20160730:0810,579.24,38.73,26.05,1.1
20160730:0910,684.82,48.63,28.39,1.53
20160730:1010,183.68,57.1,29.39,2.06
20160730:1110,371.25,62.48,30.39,2.58
20160730:1210,129.6,62.76,31.39,3.1
20160730:1310,126.81,57.79,30.77,2.85
20160730:1410,542.11,49.54,30.15,2.6
20160730:1510,501.27,39.73,29.54,2.34
20160730:1610,385.02,29.29,29.14,1.67
20160730:1710,105.52,18.75,28.74,0.99
20160730:1810,10.6,8.46,28.35,0.32
20160730:1910,0.0,0.0,27.12,0.72
20160730:2010,0.0,0.0,25.89,1.12
20160730:2110,0.0,0.0,24.65,1.52
20160730:2210,0.0,0.0,24.35,1.61
20160730:2310,0.0,0.0,24.05,1.71
20160731:0010,0.0,0.0,23.75,1.81
20160731:0110,0.0,0.0,23.3,1.56
20160731:0210,0.0,0.0,22.86,1.31
20160731:0310,0.0,0.0,22.42,1.06
20160731:0410,0.0,0.0,22.32,0.98
20160731:0510,18.54,7.31,22.23,0.9
20160731:0610,178.44,17.57,22.13,0.81
20160731:0710,347.61,28.11,22.58,1.03
20160731:0810,513.38,38.57,23.03,1.25
20160731:0910,619.21,48.46,23.48,1.46
20160731:1010,229.37,56.89,23.56,1.97
20160731:1110,94.17,62.25,23.64,2.47
20160731:1210,74.59,62.52,23.72,2.98
20160731:1310,298.06,57.58,23.88,2.97
20160731:1410,122.14,49.35,24.04,2.95
20160731:1510,124.94,39.55,24.21,2.94
20160731:1610,241.38,29.12,23.38,3.05
20160731:1710,86.3,18.58,22.55,3.17
20160731:1810,42.38,8.28,21.73,3.28
20160731:1910,0.0,0.0,21.37,3.07
20160731:2010,0.0,0.0,21.02,2.86
20160731:2110,0.0,0.0,20.66,2.65
20160731:2210,0.0,0.0,20.46,2.69
20160731:2310,0.0,0.0,20.27,2.74
20160801:0010,0.0,0.0,20.07,2.79
20160801:0110,0.0,0.0,19.36,2.8
20160801:0210,0.0,0.0,18.65,2.8
20160801:0310,0.0,0.0,17.94,2.81
20160801:0410,0.0,0.0,17.94,3.11
20160801:0510,37.97,7.14,17.94,3.4
20160801:0610,176.51,17.41,17.94,3.7
20160801:0710,395.36,27.95,19.08,3.87
20160801:0810,612.89,38.4,20.22,4.04
20160801:0910,795.97,48.28,21.35,4.21
20160801:1010,294.48,56.69,22.43,4.22
20160801:1110,904.66,62.01,23.5,4.23
20160801:1210,796.18,62.28,24.57,4.25
20160801:1310,818.63,57.36,24.96,4.15
20160801:1410,716.67,49.15,25.35,4.06
20160801:1510,552.41,39.37,25.74,3.96
20160801:1610,384.46,28.95,25.15,3.68
20160801:1710,170.89,18.4,24.55,3.4
20160801:1810,45.03,8.09,23.96,3.12
20160801:1910,0.0,0.0,22.97,2.8
20160801:2010,0.0,0.0,21.99,2.47
20160801:2110,0.0,0.0,21.01,2.15
20160801:2210,0.0,0.0,20.58,2.04
20160801:2310,0.0,0.0,20.15,1.93
20160802:0010,0.0,0.0,19.73,1.82
20160802:0110,0.0,0.0,19.15,1.83
20160802:0210,0.0,0.0,18.58,1.85
20160802:0310,0.0,0.0,18.0,1.86
20160802:0410,0.0,0.0,18.27,1.75
20160802:0510,39.73,6.97,18.54,1.64
20160802:0610,163.86,17.25,18.81,1.53
20160802:0710,274.24,27.79,20.48,1.66
20160802:0810,428.27,38.24,22.14,1.8
20160802:0910,729.58,48.1,23.8,1.93
20160802:1010,561.97,56.48,25.03,2.03
20160802:1110,781.07,61.77,26.25,2.12
20160802:1210,860.56,62.02,27.47,2.22
20160802:1310,908.73,57.13,27.91,2.42
20160802:1410,793.93,48.95,28.36,2.62
20160802:1510,547.67,39.19,28.8,2.81
20160802:1610,338.69,28.77,28.09,2.69
20160802:1710,169.55,18.22,27.37,2.57
20160802:1810,47.68,7.9,26.66,2.44
20160802:1910,0.0,0.0,25.48,2.28
20160802:2010,0.0,0.0,24.3,2.11
20160802:2110,0.0,0.0,23.12,1.94
20160802:2210,0.0,0.0,22.62,1.86
20160802:2310,0.0,0.0,22.12,1.78
20160803:0010,0.0,0.0,21.62,1.7
20160803:0110,0.0,0.0,21.02,1.74
20160803:0210,0.0,0.0,20.43,1.78
20160803:0310,0.0,0.0,19.83,1.82
20160803:0410,0.0,0.0,19.93,1.68
20160803:0510,32.67,6.8,20.03,1.54
20160803:0610,173.72,17.09,20.13,1.39
20160803:0710,264.33,27.63,21.9,1.2
20160803:0810,605.37,38.07,23.67,1.02
20160803:0910,795.3,47.91,25.44,0.83
20160803:1010,931.45,56.26,26.74,1.06
20160803:1110,1008.69,61.52,28.03,1.3
20160803:1210,1007.57,61.77,29.32,1.53
20160803:1310,935.67,56.89,30.01,1.77
20160803:1410,794.07,48.74,30.69,2.01
20160803:1510,606.52,38.99,31.38,2.25
20160803:1610,390.7,28.58,30.6,1.91
20160803:1710,171.04,18.03,29.81,1.58
20160803:1810,42.38,7.71,29.03,1.24
20160803:1910,0.0,0.0,28.09,1.19
20160803:2010,0.0,0.0,27.15,1.14
20160803:2110,0.0,0.0,26.22,1.09
20160803:2210,0.0,0.0,25.58,0.75
20160803:2310,0.0,0.0,24.94,0.42
20160804:0010,0.0,0.0,24.31,0.08
20160804:0110,0.0,0.0,22.67,0.28
20160804:0210,0.0,0.0,21.04,0.48
20160804:0310,0.0,0.0,19.4,0.68
20160804:0410,0.0,0.0,19.68,0.65
20160804:0510,33.55,6.63,19.96,0.63
20160804:0610,171.1,16.92,20.24,0.61
20160804:0710,376.77,27.47,22.83,0.85
20160804:0810,597.65,37.9,25.42,1.09
20160804:0910,780.98,47.72,28.0,1.32
20160804:1010,468.33,56.04,29.19,1.95
20160804:1110,79.25,61.27,30.37,2.58
20160804:1210,137.06,61.51,31.55,3.21
20160804:1310,218.18,56.65,30.95,3.67
20160804:1410,61.54,48.53,30.36,4.12
20160804:1510,69.0,38.79,29.76,4.58
20160804:1610,139.82,28.39,27.56,3.89
20160804:1710,43.82,17.84,25.36,3.21
20160804:1810,22.07,7.51,23.17,2.52
20160804:1910,0.0,0.0,22.31,2.37
20160804:2010,0.0,0.0,21.45,2.22
20160804:2110,0.0,0.0,20.6,2.07
20160804:2210,0.0,0.0,20.14,2.49
20160804:2310,0.0,0.0,19.68,2.91
20160805:0010,0.0,0.0,19.23,3.32
20160805:0110,0.0,0.0,18.69,3.34
20160805:0210,0.0,0.0,18.15,3.36
20160805:0310,0.0,0.0,17.6,3.38
20160805:0410,0.0,0.0,17.18,3.75
20160805:0510,5.3,6.45,16.76,4.11
20160805:0610,152.88,16.76,16.33,4.48
20160805:0710,236.09,27.3,16.77,4.72
20160805:0810,62.47,37.73,17.2,4.96
20160805:0910,162.24,47.53,17.63,5.2
20160805:1010,845.94,55.82,18.46,5.47
20160805:1110,546.29,61.01,19.28,5.73
20160805:1210,85.78,61.24,20.1,6.0
20160805:1310,476.58,56.41,20.36,5.82
20160805:1410,517.01,48.31,20.61,5.63
20160805:1510,386.19,38.59,20.87,5.45
20160805:1610,202.79,28.19,20.33,5.17
20160805:1710,62.47,17.64,19.79,4.9
20160805:1810,37.97,7.31,19.26,4.62
20160805:1910,0.0,0.0,18.66,4.26
20160805:2010,0.0,0.0,18.06,3.9
20160805:2110,0.0,0.0,17.47,3.54
20160805:2210,0.0,0.0,17.44,3.49
20160805:2310,0.0,0.0,17.41,3.43
20160806:0010,0.0,0.0,17.39,3.37
20160806:0110,0.0,0.0,16.85,3.39
20160806:0210,0.0,0.0,16.31,3.42
20160806:0310,0.0,0.0,15.77,3.45
20160806:0410,0.0,0.0,15.75,3.6
20160806:0510,32.67,6.28,15.72,3.75
20160806:0610,169.32,16.59,15.69,3.9
20160806:0710,384.55,27.14,17.12,4.01
20160806:0810,607.02,37.56,18.54,4.12
20160806:0910,760.33,47.34,19.96,4.23
20160806:1010,779.29,55.6,21.27,4.26
20160806:1110,818.23,60.75,22.57,4.28
20160806:1210,916.16,60.97,23.87,4.3
20160806:1310,901.15,56.16,24.35,4.21
20160806:1410,768.09,48.08,24.83,4.12
20160806:1510,593.22,38.38,25.31,4.03
20160806:1610,388.76,27.99,24.52,3.9
20160806:1710,166.6,17.44,23.72,3.77
20160806:1810,38.85,7.1,22.93,3.64
20160806:1910,0.0,0.0,21.99,3.36
20160806:2010,0.0,0.0,21.06,3.08
20160806:2110,0.0,0.0,20.13,2.8
20160806:2210,0.0,0.0,19.8,2.56
20160806:2310,0.0,0.0,19.47,2.32
20160807:0010,0.0,0.0,19.15,2.08
20160807:0110,0.0,0.0,18.54,2.03
20160807:0210,0.0,0.0,17.93,1.97
20160807:0310,0.0,0.0,17.31,1.92
20160807:0410,0.0,0.0,17.32,1.95
20160807:0510,30.9,6.1,17.33,1.99
20160807:0610,171.6,16.42,17.33,2.03
20160807:0710,388.2,26.97,19.19,1.83
20160807:0810,606.21,37.38,21.05,1.64
20160807:0910,794.42,47.15,22.91,1.45
20160807:1010,930.91,55.37,24.21,1.76
20160807:1110,1002.12,60.48,25.51,2.07
20160807:1210,1007.24,60.69,26.8,2.39
20160807:1310,939.98,55.9,27.31,2.34
20160807:1410,790.72,47.85,27.81,2.3
20160807:1510,598.45,38.17,28.32,2.26
20160807:1610,386.71,27.78,27.66,1.86
20160807:1710,165.09,17.23,27.0,1.46
20160807:1810,35.32,6.88,26.35,1.06
20160807:1910,0.0,0.0,24.96,1.11
20160807:2010,0.0,0.0,23.57,1.15
20160807:2110,0.0,0.0,22.18,1.2
20160807:2210,0.0,0.0,21.73,1.31
20160807:2310,0.0,0.0,21.29,1.42
20160808:0010,0.0,0.0,20.85,1.53
20160808:0110,0.0,0.0,19.84,1.43
20160808:0210,0.0,0.0,18.83,1.34
20160808:0310,0.0,0.0,17.81,1.24
20160808:0410,0.0,0.0,17.91,1.16
20160808:0510,30.02,5.92,18.01,1.09
20160808:0610,169.11,16.25,18.11,1.01
20160808:0710,385.34,26.8,20.5,0.98
20160808:0810,601.94,37.21,22.88,0.95
20160808:0910,789.91,46.95,25.26,0.92
20160808:1010,925.13,55.14,26.52,1.33
20160808:1110,983.31,60.22,27.78,1.74
20160808:1210,1006.68,60.41,29.03,2.15
20160808:1310,910.9,55.64,29.45,2.5
20160808:1410,596.45,47.62,29.87,2.84
20160808:1510,554.29,37.95,30.29,3.19
20160808:1610,367.47,27.57,29.38,2.91
20160808:1710,160.86,17.01,28.47,2.63
20160808:1810,35.32,6.66,27.56,2.34
20160808:1910,0.0,0.0,26.38,2.19
20160808:2010,0.0,0.0,25.2,2.04
20160808:2110,0.0,0.0,24.03,1.89
20160808:2210,0.0,0.0,23.56,1.95
20160808:2310,0.0,0.0,23.1,2.02
20160809:0010,0.0,0.0,22.64,2.08
20160809:0110,0.0,0.0,21.98,2.16
20160809:0210,0.0,0.0,21.32,2.24
20160809:0310,0.0,0.0,20.65,2.32
20160809:0410,0.0,0.0,20.41,2.29
20160809:0510,9.71,5.74,20.17,2.26
20160809:0610,104.68,16.08,19.93,2.23
20160809:0710,93.24,26.63,20.65,2.48
20160809:0810,196.46,37.03,21.37,2.72
20160809:0910,337.75,46.75,22.09,2.97
20160809:1010,521.77,54.91,22.74,3.12
20160809:1110,601.71,59.94,23.39,3.27
20160809:1210,633.64,60.12,24.04,3.42
20160809:1310,342.19,55.37,24.03,3.59
20160809:1410,303.46,47.37,24.01,3.76
20160809:1510,299.45,37.72,24.0,3.93
20160809:1610,184.56,27.35,23.2,3.76
20160809:1710,43.82,16.8,22.4,3.58
20160809:1810,8.83,6.44,21.61,3.41
20160809:1910,0.0,0.0,20.85,3.42
20160809:2010,0.0,0.0,20.09,3.43
20160809:2110,0.0,0.0,19.33,3.43
20160809:2210,0.0,0.0,19.06,3.49
20160809:2310,0.0,0.0,18.79,3.55
20160810:0010,0.0,0.0,18.53,3.61
20160810:0110,0.0,0.0,17.53,3.64
20160810:0210,0.0,0.0,16.54,3.67
20160810:0310,0.0,0.0,15.54,3.7
20160810:0410,0.0,0.0,15.33,3.86
20160810:0510,29.14,5.56,15.11,4.02
20160810:0610,166.23,15.9,14.89,4.18
20160810:0710,383.41,26.46,15.9,4.53
20160810:0810,601.45,36.85,16.9,4.88
20160810:0910,769.35,46.55,17.9,5.23
20160810:1010,873.04,54.67,18.92,5.3
20160810:1110,822.49,59.67,19.94,5.37
20160810:1210,841.87,59.83,20.96,5.45
20160810:1310,781.42,55.1,21.11,5.44
20160810:1410,588.45,47.13,21.27,5.43
20160810:1510,519.62,37.49,21.42,5.42
20160810:1610,362.21,27.13,20.56,5.05
20160810:1710,160.52,16.57,19.69,4.68
20160810:1810,35.32,6.21,18.83,4.3
20160810:1910,0.0,0.0,18.1,4.11
20160810:2010,0.0,0.0,17.37,3.91
20160810:2110,0.0,0.0,16.64,3.71
20160810:2210,0.0,0.0,16.41,3.54
20160810:2310,0.0,0.0,16.18,3.37
20160811:0010,0.0,0.0,15.95,3.2
20160811:0110,0.0,0.0,15.38,3.2
20160811:0210,0.0,0.0,14.81,3.19
20160811:0310,0.0,0.0,14.24,3.19
20160811:0410,0.0,0.0,14.15,3.28
20160811:0510,28.25,5.38,14.05,3.37
20160811:0610,161.93,15.73,13.95,3.46
20160811:0710,336.31,26.28,15.04,3.48
20160811:0810,578.93,36.66,16.13,3.49
20160811:0910,724.61,46.35,17.22,3.5
20160811:1010,878.95,54.43,18.41,3.54
20160811:1110,907.91,59.39,19.6,3.59
20160811:1210,893.58,59.54,20.79,3.63
20160811:1310,885.39,54.82,21.2,3.57
20160811:1410,777.14,46.87,21.6,3.52
20160811:1510,592.66,37.26,22.01,3.46
20160811:1610,363.3,26.9,21.34,3.33
20160811:1710,156.99,16.34,20.67,3.2
20160811:1810,30.9,5.97,20.0,3.06
20160811:1910,0.0,0.0,19.16,2.83
20160811:2010,0.0,0.0,18.32,2.59
20160811:2110,0.0,0.0,17.48,2.36
20160811:2210,0.0,0.0,17.27,2.15
20160811:2310,0.0,0.0,17.07,1.94
20160812:0010,0.0,0.0,16.87,1.74
20160812:0110,0.0,0.0,16.39,1.7
20160812:0210,0.0,0.0,15.91,1.66
20160812:0310,0.0,0.0,15.42,1.63
20160812:0410,0.0,0.0,15.52,1.68
20160812:0510,26.49,5.19,15.61,1.73
20160812:0610,143.29,15.56,15.7,1.78
20160812:0710,381.58,26.11,17.47,1.7
20160812:0810,603.64,36.48,19.23,1.62
20160812:0910,792.59,46.14,20.99,1.54
20160812:1010,930.62,54.19,22.26,1.71
20160812:1110,1000.86,59.1,23.53,1.88
20160812:1210,999.52,59.24,24.79,2.04
20160812:1310,931.18,54.54,25.31,2.02
20160812:1410,786.09,46.62,25.83,2.0
20160812:1510,595.04,37.01,26.35,1.99
20160812:1610,379.29,26.67,25.7,1.76
20160812:1710,155.75,16.11,25.04,1.53
20160812:1810,31.79,5.73,24.39,1.3
20160812:1910,0.0,0.0,23.12,1.34
20160812:2010,0.0,0.0,21.85,1.38
20160812:2110,0.0,0.0,20.59,1.42
20160812:2210,0.0,0.0,20.3,1.2
20160812:2310,0.0,0.0,20.01,0.97
20160813:0010,0.0,0.0,19.73,0.74
20160813:0110,0.0,0.0,18.8,0.74
20160813:0210,0.0,0.0,17.87,0.74
20160813:0310,0.0,0.0,16.94,0.74
20160813:0410,0.0,0.0,16.91,0.83
20160813:0510,24.72,5.01,16.88,0.91
20160813:0610,165.41,15.38,16.84,0.99
20160813:0710,382.73,25.93,19.64,0.99
20160813:0810,602.99,36.29,22.43,0.99
20160813:0910,793.26,45.93,25.22,0.99
20160813:1010,930.27,53.94,26.44,1.21
20160813:1110,1000.47,58.81,27.66,1.43
20160813:1210,999.11,58.93,28.88,1.66
20160813:1310,929.62,54.25,29.32,1.65
20160813:1410,774.59,46.35,29.76,1.65
20160813:1510,589.88,36.77,30.2,1.64
20160813:1610,361.5,26.43,29.32,1.58
20160813:1710,153.76,15.87,28.44,1.52
20160813:1810,30.02,5.49,27.57,1.46
20160813:1910,0.0,0.0,26.38,1.49
20160813:2010,0.0,0.0,25.19,1.53
20160813:2110,0.0,0.0,24.0,1.56
20160813:2210,0.0,0.0,23.23,1.28
20160813:2310,0.0,0.0,22.46,1.01
20160814:0010,0.0,0.0,21.69,0.73
20160814:0110,0.0,0.0,20.75,0.74
20160814:0210,0.0,0.0,19.82,0.75
20160814:0310,0.0,0.0,18.88,0.76
20160814:0410,0.0,0.0,18.87,0.8
20160814:0510,23.84,4.82,18.86,0.84
20160814:0610,163.6,15.2,18.84,0.88
20160814:0710,381.91,25.76,21.55,0.92
20160814:0810,602.43,36.11,24.26,0.97
20160814:0910,792.8,45.72,26.97,1.01
20160814:1010,929.9,53.69,28.13,1.21
20160814:1110,1006.69,58.52,29.29,1.41
20160814:1210,998.74,58.63,30.44,1.61
20160814:1310,929.2,53.96,30.67,1.71
20160814:1410,783.74,46.08,30.9,1.81
20160814:1510,587.98,36.52,31.13,1.9
20160814:1610,372.06,26.18,30.12,1.73
20160814:1710,151.88,15.63,29.11,1.55
20160814:1810,29.14,5.24,28.11,1.38
20160814:1910,0.0,0.0,26.94,1.38
20160814:2010,0.0,0.0,25.77,1.38
20160814:2110,0.0,0.0,24.6,1.38
20160814:2210,0.0,0.0,23.82,1.12
20160814:2310,0.0,0.0,23.04,0.86
20160815:0010,0.0,0.0,22.27,0.59
20160815:0110,0.0,0.0,21.31,0.68
20160815:0210,0.0,0.0,20.36,0.76
20160815:0310,0.0,0.0,19.4,0.84
20160815:0410,0.0,0.0,19.42,0.8
20160815:0510,23.84,4.63,19.44,0.77
20160815:0610,111.65,15.02,19.46,0.73
20160815:0710,262.32,25.58,21.87,0.9
20160815:0810,447.39,35.92,24.28,1.07
20160815:0910,777.71,45.5,26.68,1.24
20160815:1010,917.49,53.44,27.89,1.52
20160815:1110,1030.19,58.23,29.09,1.8
20160815:1210,681.61,58.31,30.29,2.08
20160815:1310,922.42,53.66,30.44,2.25
20160815:1410,777.13,45.81,30.6,2.42
20160815:1510,582.71,36.26,30.75,2.59
20160815:1610,371.79,25.94,29.72,2.23
20160815:1710,148.68,15.38,28.69,1.87
20160815:1810,27.37,4.99,27.66,1.5
20160815:1910,0.0,0.0,26.4,1.54
20160815:2010,0.0,0.0,25.14,1.57
20160815:2110,0.0,0.0,23.88,1.6
20160815:2210,0.0,0.0,23.22,1.41
20160815:2310,0.0,0.0,22.57,1.21
20160816:0010,0.0,0.0,21.92,1.02
20160816:0110,0.0,0.0,21.18,0.95
20160816:0210,0.0,0.0,20.44,0.88
20160816:0310,0.0,0.0,19.69,0.81
20160816:0410,0.0,0.0,19.68,0.8
20160816:0510,22.07,4.45,19.67,0.8
20160816:0610,151.96,14.84,19.66,0.79
20160816:0710,376.07,25.4,21.87,0.86
20160816:0810,597.53,35.72,24.08,0.94
20160816:0910,791.97,45.29,26.29,1.02
20160816:1010,929.25,53.18,27.14,1.42
20160816:1110,999.53,57.93,27.99,1.82
20160816:1210,991.46,58.0,28.83,2.22
20160816:1310,922.04,53.36,28.94,2.19
20160816:1410,775.45,45.53,29.04,2.16
20160816:1510,580.83,36.0,29.15,2.12
20160816:1610,363.66,25.68,28.33,1.83
