,load,pv,irrad,temp,netload,Winter,Spring,Summer,Autumn,Hour0,Hour1,Hour2,Hour3,Hour4,Hour5,Hour6,Hour7,Hour8,Hour9,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour20,Hour21,Hour22,Hour23
2012-04-06 13:00:00,2.519,0.7299,884.46,10.48,1.7891,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-04-06 14:00:00,4.266,0.5316,633.13,11.0,3.7344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-04-06 15:00:00,4.953,0.2479,301.81,11.51,4.7051,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-06 16:00:00,3.544,0.1656,208.79,11.05,3.3784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-04-06 17:00:00,4.805,0.0936,134.04,10.58,4.7114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-04-06 18:00:00,2.459,0.0065,19.53,10.12,2.4525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-04-06 19:00:00,4.402,0.0,0.0,9.14,4.402,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-04-06 20:00:00,3.759,0.0,0.0,8.16,3.759,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-04-06 21:00:00,2.59,0.0,0.0,7.18,2.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-06 22:00:00,3.02,0.0,0.0,7.12,3.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-04-06 23:00:00,2.895,0.0,0.0,7.06,2.895,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-07 00:00:00,2.811,0.0,0.0,7.0,2.811,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-07 01:00:00,2.239,0.0,0.0,6.89,2.239,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-07 02:00:00,1.455,0.0,0.0,6.79,1.455,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-07 03:00:00,1.279,0.0,0.0,6.69,1.279,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-07 04:00:00,1.257,0.0,0.0,6.82,1.257,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-07 05:00:00,1.519,0.0,0.0,6.95,1.519,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-07 06:00:00,1.78,0.0018,9.76,7.09,1.7782,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-07 07:00:00,1.658,0.0767,105.5,7.61,1.5813,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-07 08:00:00,2.728,0.1579,197.31,8.13,2.5701,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-07 09:00:00,3.404,0.1057,138.54,8.65,3.2983,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-07 10:00:00,2.228,0.08,109.27,9.07,2.148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-07 11:00:00,1.887,0.1078,141.47,9.49,1.7792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-07 12:00:00,3.301,0.0949,126.84,9.91,3.2061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-04-07 13:00:00,2.836,0.0864,117.08,9.92,2.7496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-04-07 14:00:00,2.026,0.067,94.64,9.93,1.959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-04-07 15:00:00,2.074,0.1084,142.45,9.93,1.9656,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-07 16:00:00,2.21,0.1285,165.11,9.32,2.0815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-04-07 17:00:00,2.065,0.0691,97.94,8.72,1.9959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-04-07 18:00:00,2.115,0.0057,16.59,8.11,2.1093,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-04-07 19:00:00,2.366,0.0,0.0,6.83,2.366,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-04-07 20:00:00,2.766,0.0,0.0,5.54,2.766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-04-07 21:00:00,2.321,0.0,0.0,4.26,2.321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-07 22:00:00,2.365,0.0,0.0,4.36,2.365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-04-07 23:00:00,1.774,0.0,0.0,4.47,1.774,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-08 00:00:00,1.693,0.0,0.0,4.57,1.693,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-08 01:00:00,1.662,0.0,0.0,4.94,1.662,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-08 02:00:00,1.452,0.0,0.0,5.32,1.452,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-08 03:00:00,1.345,0.0,0.0,5.69,1.345,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-08 04:00:00,1.41,0.0,0.0,6.1,1.41,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-08 05:00:00,1.473,0.0,0.0,6.51,1.473,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-08 06:00:00,1.685,0.0226,41.35,6.93,1.6624,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-08 07:00:00,1.765,0.0767,105.24,7.33,1.6883,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-08 08:00:00,1.977,0.1498,188.02,7.74,1.8272,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-08 09:00:00,1.661,0.1738,215.52,8.15,1.4872,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-08 10:00:00,1.758,0.0953,126.84,8.66,1.6627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-08 11:00:00,2.245,0.1045,137.57,9.17,2.1405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-08 12:00:00,2.405,0.2074,255.45,9.68,2.1976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-04-08 13:00:00,2.151,0.1871,232.6,10.36,1.9639,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-04-08 14:00:00,2.125,0.0792,109.27,11.04,2.0458,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-04-08 15:00:00,1.688,0.028,47.81,11.72,1.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-08 16:00:00,1.957,0.022,40.0,11.25,1.935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-04-08 17:00:00,2.29,0.052,77.37,10.78,2.238,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-04-08 18:00:00,2.579,0.0092,27.63,10.31,2.5698,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-04-08 19:00:00,3.084,0.0,0.0,9.83,3.084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-04-08 20:00:00,2.658,0.0,0.0,9.36,2.658,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-04-08 21:00:00,2.176,0.0,0.0,8.88,2.176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-08 22:00:00,2.196,0.0,0.0,8.66,2.196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-04-08 23:00:00,1.982,0.0,0.0,8.44,1.982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-09 00:00:00,1.674,0.0,0.0,8.22,1.674,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-09 01:00:00,1.354,0.0,0.0,7.99,1.354,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-09 02:00:00,1.454,0.0,0.0,7.75,1.454,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-09 03:00:00,1.384,0.0,0.0,7.52,1.384,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-09 04:00:00,1.279,0.0,0.0,7.64,1.279,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-09 05:00:00,1.407,0.0,0.0,7.75,1.407,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-09 06:00:00,1.863,0.0009,7.81,7.86,1.8621,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-09 07:00:00,1.655,0.0645,90.93,7.96,1.5905,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-09 08:00:00,2.187,0.0544,79.03,8.06,2.1326,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-09 09:00:00,1.934,0.1088,141.47,8.16,1.8252,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-09 10:00:00,1.914,0.1401,176.6,8.29,1.7739,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-09 11:00:00,1.812,0.192,234.54,8.42,1.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-09 12:00:00,2.005,0.2464,294.96,8.55,1.7586,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-04-09 13:00:00,1.69,0.1602,199.04,8.58,1.5298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-04-09 14:00:00,1.78,0.0882,118.06,8.6,1.6918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-04-09 15:00:00,1.728,0.0576,82.93,8.62,1.6704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-09 16:00:00,2.15,0.0745,102.44,8.53,2.0755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-04-09 17:00:00,2.682,0.0254,43.9,8.44,2.6566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-04-09 18:00:00,3.318,0.0005,6.83,8.35,3.3175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-04-09 19:00:00,3.139,0.0,0.0,8.38,3.139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-04-09 20:00:00,3.147,0.0,0.0,8.42,3.147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-04-09 21:00:00,3.774,0.0,0.0,8.45,3.774,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-09 22:00:00,2.663,0.0,0.0,8.66,2.663,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-04-09 23:00:00,1.942,0.0,0.0,8.86,1.942,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-10 00:00:00,1.734,0.0,0.0,9.07,1.734,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-10 01:00:00,1.438,0.0,0.0,8.23,1.438,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-10 02:00:00,1.367,0.0,0.0,7.38,1.367,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-10 03:00:00,1.358,0.0,0.0,6.54,1.358,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-10 04:00:00,1.573,0.0,0.0,6.07,1.573,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-10 05:00:00,1.661,0.0,0.0,5.6,1.661,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-10 06:00:00,1.897,0.0388,69.08,5.12,1.8582,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-10 07:00:00,2.57,0.2204,281.34,6.2,2.3496,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-10 08:00:00,2.951,0.4168,487.54,7.28,2.5342,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-10 09:00:00,3.058,0.4041,471.05,8.35,2.6539,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-10 10:00:00,2.147,0.5365,626.41,9.16,1.6105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-10 11:00:00,2.321,0.5176,608.87,9.97,1.8034,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-10 12:00:00,2.309,0.5176,612.4,10.77,1.7914,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-04-10 13:00:00,2.095,0.605,715.58,10.65,1.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-04-10 14:00:00,2.262,0.52,612.41,10.53,1.742,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-04-10 15:00:00,2.877,0.5482,644.42,10.4,2.3288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-10 16:00:00,2.96,0.3375,405.89,9.54,2.6225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-04-10 17:00:00,3.599,0.1143,155.43,8.68,3.4847,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-04-10 18:00:00,3.728,0.0121,31.19,7.82,3.7159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-04-10 19:00:00,4.145,0.0,0.0,6.92,4.145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-04-10 20:00:00,3.676,0.0,0.0,6.03,3.676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-04-10 21:00:00,3.18,0.0,0.0,5.13,3.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-10 22:00:00,3.119,0.0,0.0,4.9,3.119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-04-10 23:00:00,2.109,0.0,0.0,4.68,2.109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-11 00:00:00,1.798,0.0,0.0,4.45,1.798,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-11 01:00:00,1.902,0.0,0.0,4.13,1.902,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-11 02:00:00,1.486,0.0,0.0,3.81,1.486,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-11 03:00:00,1.471,0.0,0.0,3.49,1.471,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-11 04:00:00,1.449,0.0,0.0,3.48,1.449,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-11 05:00:00,1.612,0.0,0.0,3.46,1.612,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-11 06:00:00,2.04,0.0449,82.04,3.44,1.9951,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-11 07:00:00,2.15,0.2126,270.33,4.88,1.9374,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-11 08:00:00,3.188,0.2933,349.07,6.32,2.8947,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-11 09:00:00,4.352,0.4948,583.62,7.75,3.8572,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-11 10:00:00,2.928,0.6429,770.81,8.43,2.2851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-11 11:00:00,2.316,0.3806,456.27,9.1,1.9354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-11 12:00:00,2.431,0.4615,556.71,9.77,1.9695,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-04-11 13:00:00,1.863,0.1454,185.38,10.09,1.7176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-04-11 14:00:00,2.017,0.1274,164.89,10.41,1.8896,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-04-11 15:00:00,2.798,0.3979,477.5,10.73,2.4001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-11 16:00:00,3.27,0.1941,241.39,10.03,3.0759,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-04-11 17:00:00,3.146,0.091,125.29,9.33,3.055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-04-11 18:00:00,3.656,0.0132,33.18,8.63,3.6428,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-04-11 19:00:00,3.815,0.0,0.0,7.51,3.815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-04-11 20:00:00,4.349,0.0,0.0,6.4,4.349,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-04-11 21:00:00,3.77,0.0,0.0,5.28,3.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-11 22:00:00,2.814,0.0,0.0,4.81,2.814,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-04-11 23:00:00,1.866,0.0,0.0,4.34,1.866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-12 00:00:00,1.622,0.0,0.0,3.87,1.622,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-12 01:00:00,1.624,0.0,0.0,3.29,1.624,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-12 02:00:00,1.606,0.0,0.0,2.71,1.606,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-12 03:00:00,1.488,0.0,0.0,2.13,1.488,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-12 04:00:00,1.452,0.0,0.0,2.01,1.452,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-12 05:00:00,1.443,0.0,0.0,1.89,1.443,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-12 06:00:00,1.901,0.0307,50.87,1.77,1.8703,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-12 07:00:00,2.343,0.1008,131.56,3.75,2.2422,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-12 08:00:00,3.203,0.3598,426.14,5.73,2.8432,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-12 09:00:00,4.412,0.5774,687.11,7.71,3.8346,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-12 10:00:00,3.795,0.5482,655.98,8.37,3.2468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-12 11:00:00,2.803,0.0924,123.91,9.02,2.7106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-12 12:00:00,1.768,0.053,78.05,9.67,1.715,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-04-12 13:00:00,2.064,0.0794,109.27,9.95,1.9846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-04-12 14:00:00,2.093,0.6221,762.6,10.22,1.4709,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-04-12 15:00:00,1.901,0.2612,320.09,10.49,1.6398,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-12 16:00:00,2.929,0.2544,313.21,9.82,2.6746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-04-12 17:00:00,2.538,0.0069,18.54,9.15,2.5311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-04-12 18:00:00,4.156,0.0156,34.29,8.48,4.1404,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-04-12 19:00:00,3.502,0.0,0.0,7.03,3.502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-04-12 20:00:00,3.083,0.0,0.0,5.57,3.083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-04-12 21:00:00,2.887,0.0,0.0,4.12,2.887,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
